"","MSOA11CD","LSOA11CD","OA11CD","LSOA11NM","MSOA11NM","LAD11CD","LAD11NM","LAD11NMW","nonUK","nonUKZoneProp.oa","Country of Birth: All categories: Country of birth","nonUK.lsoa","Country of Birth: All categories: Country of birth.lsoa","nonUK.msoa","Country of Birth: All categories: Country of birth.msoa","nonUKZoneProp.lsoa","nonUKZoneProp.msoa"
"1256","E02001625","E01007946","E00040256","Sheffield 015C","Sheffield 015","E08000019","Sheffield","",21,6.7524115755627,311,93,1585,609,7830,5.86750788643533,7.77777777777778
"1257","E02001625","E01008123","E00041129","Sheffield 015E","Sheffield 015","E08000019","Sheffield","",17,6.11510791366906,278,108,1313,609,7830,8.22543792840823,7.77777777777778
"1258","E02001625","E01008123","E00041171","Sheffield 015E","Sheffield 015","E08000019","Sheffield","",28,8.97435897435897,312,108,1313,609,7830,8.22543792840823,7.77777777777778
"1259","E02001625","E01007946","E00040255","Sheffield 015C","Sheffield 015","E08000019","Sheffield","",44,9.42184154175589,467,93,1585,609,7830,5.86750788643533,7.77777777777778
"1260","E02001625","E01007945","E00040267","Sheffield 015B","Sheffield 015","E08000019","Sheffield","",23,7.69230769230769,299,157,1780,609,7830,8.82022471910112,7.77777777777778
"1261","E02001625","E01007945","E00040269","Sheffield 015B","Sheffield 015","E08000019","Sheffield","",27,8.82352941176471,306,157,1780,609,7830,8.82022471910112,7.77777777777778
"1262","E02001625","E01007945","E00040227","Sheffield 015B","Sheffield 015","E08000019","Sheffield","",21,7.11864406779661,295,157,1780,609,7830,8.82022471910112,7.77777777777778
"1263","E02001625","E01007941","E00040231","Sheffield 015A","Sheffield 015","E08000019","Sheffield","",22,6.70731707317073,328,172,1623,609,7830,10.5976586568084,7.77777777777778
"1264","E02001626","E01007989","E00040518","Sheffield 016C","Sheffield 016","E08000019","Sheffield","",10,3.74531835205993,267,75,1419,225,5910,5.28541226215645,3.80710659898477
"1265","E02001626","E01007987","E00040507","Sheffield 016A","Sheffield 016","E08000019","Sheffield","",13,5.50847457627119,236,63,1468,225,5910,4.29155313351499,3.80710659898477
"1266","E02001626","E01007987","E00040511","Sheffield 016A","Sheffield 016","E08000019","Sheffield","",9,3.38345864661654,266,63,1468,225,5910,4.29155313351499,3.80710659898477
"1267","E02001626","E01007989","E00040515","Sheffield 016C","Sheffield 016","E08000019","Sheffield","",8,2.41691842900302,331,75,1419,225,5910,5.28541226215645,3.80710659898477
"1268","E02001626","E01007989","E00040463","Sheffield 016C","Sheffield 016","E08000019","Sheffield","",11,4.88888888888889,225,75,1419,225,5910,5.28541226215645,3.80710659898477
"1269","E02001626","E01007988","E00040509","Sheffield 016B","Sheffield 016","E08000019","Sheffield","",3,1.01010101010101,297,35,1520,225,5910,2.30263157894737,3.80710659898477
"1270","E02001626","E01007988","E00040514","Sheffield 016B","Sheffield 016","E08000019","Sheffield","",8,2.87769784172662,278,35,1520,225,5910,2.30263157894737,3.80710659898477
"1271","E02001626","E01007987","E00040512","Sheffield 016A","Sheffield 016","E08000019","Sheffield","",6,2.32558139534884,258,63,1468,225,5910,4.29155313351499,3.80710659898477
"1272","E02001626","E01007987","E00040480","Sheffield 016A","Sheffield 016","E08000019","Sheffield","",15,4.22535211267606,355,63,1468,225,5910,4.29155313351499,3.80710659898477
"1273","E02001626","E01007991","E00040520","Sheffield 016D","Sheffield 016","E08000019","Sheffield","",13,4.33333333333333,300,52,1503,225,5910,3.45974717232202,3.80710659898477
"1274","E02001626","E01007988","E00040508","Sheffield 016B","Sheffield 016","E08000019","Sheffield","",9,3.11418685121107,289,35,1520,225,5910,2.30263157894737,3.80710659898477
"1275","E02001626","E01007988","E00040510","Sheffield 016B","Sheffield 016","E08000019","Sheffield","",8,2.25352112676056,355,35,1520,225,5910,2.30263157894737,3.80710659898477
"1276","E02001626","E01007989","E00040524","Sheffield 016C","Sheffield 016","E08000019","Sheffield","",13,5.09803921568627,255,75,1419,225,5910,5.28541226215645,3.80710659898477
"1277","E02001626","E01007987","E00040513","Sheffield 016A","Sheffield 016","E08000019","Sheffield","",20,5.6657223796034,353,63,1468,225,5910,4.29155313351499,3.80710659898477
"1278","E02001626","E01007991","E00040462","Sheffield 016D","Sheffield 016","E08000019","Sheffield","",9,2.32558139534884,387,52,1503,225,5910,3.45974717232202,3.80710659898477
"1279","E02001626","E01007991","E00040464","Sheffield 016D","Sheffield 016","E08000019","Sheffield","",10,3.16455696202532,316,52,1503,225,5910,3.45974717232202,3.80710659898477
"1280","E02001626","E01007988","E00040517","Sheffield 016B","Sheffield 016","E08000019","Sheffield","",7,2.32558139534884,301,35,1520,225,5910,2.30263157894737,3.80710659898477
"1281","E02001626","E01007991","E00040521","Sheffield 016D","Sheffield 016","E08000019","Sheffield","",3,1.34529147982063,223,52,1503,225,5910,3.45974717232202,3.80710659898477
"1282","E02001626","E01007991","E00040522","Sheffield 016D","Sheffield 016","E08000019","Sheffield","",17,6.13718411552347,277,52,1503,225,5910,3.45974717232202,3.80710659898477
"1283","E02001626","E01007989","E00040516","Sheffield 016C","Sheffield 016","E08000019","Sheffield","",33,9.67741935483871,341,75,1419,225,5910,5.28541226215645,3.80710659898477
"1284","E02001627","E01008091","E00041009","Sheffield 017C","Sheffield 017","E08000019","Sheffield","",23,7.90378006872852,291,70,1464,492,6070,4.78142076502732,8.10543657331137
"1285","E02001627","E01008089","E00041001","Sheffield 017B","Sheffield 017","E08000019","Sheffield","",20,6.8259385665529,293,240,1679,492,6070,14.2942227516379,8.10543657331137
"1286","E02001627","E01008091","E00041010","Sheffield 017C","Sheffield 017","E08000019","Sheffield","",9,3.50194552529183,257,70,1464,492,6070,4.78142076502732,8.10543657331137
"1287","E02001627","E01008093","E00041018","Sheffield 017D","Sheffield 017","E08000019","Sheffield","",23,7.84982935153584,293,100,1455,492,6070,6.87285223367698,8.10543657331137
"1288","E02001627","E01007995","E00040492","Sheffield 017A","Sheffield 017","E08000019","Sheffield","",14,5.07246376811594,276,82,1472,492,6070,5.57065217391304,8.10543657331137
"1289","E02001627","E01008089","E00041005","Sheffield 017B","Sheffield 017","E08000019","Sheffield","",19,6.3758389261745,298,240,1679,492,6070,14.2942227516379,8.10543657331137
"1290","E02001627","E01008091","E00040974","Sheffield 017C","Sheffield 017","E08000019","Sheffield","",15,4.85436893203883,309,70,1464,492,6070,4.78142076502732,8.10543657331137
"1291","E02001627","E01008093","E00040975","Sheffield 017D","Sheffield 017","E08000019","Sheffield","",22,8.27067669172932,266,100,1455,492,6070,6.87285223367698,8.10543657331137
"1292","E02001627","E01008093","E00041017","Sheffield 017D","Sheffield 017","E08000019","Sheffield","",13,4.88721804511278,266,100,1455,492,6070,6.87285223367698,8.10543657331137
"1293","E02001627","E01008091","E00041007","Sheffield 017C","Sheffield 017","E08000019","Sheffield","",12,4.83870967741935,248,70,1464,492,6070,4.78142076502732,8.10543657331137
"1294","E02001627","E01008089","E00040971","Sheffield 017B","Sheffield 017","E08000019","Sheffield","",130,29.2792792792793,444,240,1679,492,6070,14.2942227516379,8.10543657331137
"1295","E02001627","E01007995","E00040494","Sheffield 017A","Sheffield 017","E08000019","Sheffield","",24,7.81758957654723,307,82,1472,492,6070,5.57065217391304,8.10543657331137
"1296","E02001627","E01007995","E00040497","Sheffield 017A","Sheffield 017","E08000019","Sheffield","",16,5.46075085324232,293,82,1472,492,6070,5.57065217391304,8.10543657331137
"1297","E02001627","E01007995","E00040470","Sheffield 017A","Sheffield 017","E08000019","Sheffield","",7,2.14067278287462,327,82,1472,492,6070,5.57065217391304,8.10543657331137
"1298","E02001627","E01008091","E00040973","Sheffield 017C","Sheffield 017","E08000019","Sheffield","",11,3.06406685236769,359,70,1464,492,6070,4.78142076502732,8.10543657331137
"1299","E02001627","E01007995","E00040473","Sheffield 017A","Sheffield 017","E08000019","Sheffield","",21,7.80669144981413,269,82,1472,492,6070,5.57065217391304,8.10543657331137
"1300","E02001627","E01008089","E00040998","Sheffield 017B","Sheffield 017","E08000019","Sheffield","",54,15.5619596541787,347,240,1679,492,6070,14.2942227516379,8.10543657331137
"1301","E02001627","E01008093","E00041019","Sheffield 017D","Sheffield 017","E08000019","Sheffield","",28,7.60869565217391,368,100,1455,492,6070,6.87285223367698,8.10543657331137
"1302","E02001627","E01008093","E00041016","Sheffield 017D","Sheffield 017","E08000019","Sheffield","",14,5.34351145038168,262,100,1455,492,6070,6.87285223367698,8.10543657331137
"1303","E02001627","E01008089","E00040997","Sheffield 017B","Sheffield 017","E08000019","Sheffield","",17,5.72390572390572,297,240,1679,492,6070,14.2942227516379,8.10543657331137
"1304","E02001628","E01007904","E00040050","Sheffield 018B","Sheffield 018","E08000019","Sheffield","",67,20.4268292682927,328,394,1701,2015,6329,23.1628453850676,31.8375730763154
"1305","E02001628","E01007904","E00040048","Sheffield 018B","Sheffield 018","E08000019","Sheffield","",36,16.5137614678899,218,394,1701,2015,6329,23.1628453850676,31.8375730763154
"1306","E02001628","E01007914","E00040037","Sheffield 018D","Sheffield 018","E08000019","Sheffield","",130,34.3915343915344,378,608,1559,2015,6329,38.9993585631815,31.8375730763154
"1307","E02001628","E01007904","E00040044","Sheffield 018B","Sheffield 018","E08000019","Sheffield","",131,29.3064876957494,447,394,1701,2015,6329,23.1628453850676,31.8375730763154
"1308","E02001628","E01007904","E00040049","Sheffield 018B","Sheffield 018","E08000019","Sheffield","",92,26.3610315186246,349,394,1701,2015,6329,23.1628453850676,31.8375730763154
"1309","E02001628","E01007903","E00040041","Sheffield 018A","Sheffield 018","E08000019","Sheffield","",104,29.6296296296296,351,432,1588,2015,6329,27.2040302267003,31.8375730763154
"1310","E02001628","E01007913","E00040084","Sheffield 018C","Sheffield 018","E08000019","Sheffield","",156,42.3913043478261,368,581,1481,2015,6329,39.2302498311951,31.8375730763154
"1311","E02001628","E01007914","E00040039","Sheffield 018D","Sheffield 018","E08000019","Sheffield","",165,43.421052631579,380,608,1559,2015,6329,38.9993585631815,31.8375730763154
"1312","E02001628","E01007903","E00040042","Sheffield 018A","Sheffield 018","E08000019","Sheffield","",80,24.4648318042813,327,432,1588,2015,6329,27.2040302267003,31.8375730763154
"1313","E02001628","E01007903","E00040029","Sheffield 018A","Sheffield 018","E08000019","Sheffield","",88,35.7723577235772,246,432,1588,2015,6329,27.2040302267003,31.8375730763154
"1314","E02001628","E01007903","E00040040","Sheffield 018A","Sheffield 018","E08000019","Sheffield","",89,26.1764705882353,340,432,1588,2015,6329,27.2040302267003,31.8375730763154
"1315","E02001628","E01007913","E00040038","Sheffield 018C","Sheffield 018","E08000019","Sheffield","",189,39.5397489539749,478,581,1481,2015,6329,39.2302498311951,31.8375730763154
"1316","E02001628","E01007903","E00040030","Sheffield 018A","Sheffield 018","E08000019","Sheffield","",71,21.9135802469136,324,432,1588,2015,6329,27.2040302267003,31.8375730763154
"1317","E02001628","E01007913","E00040085","Sheffield 018C","Sheffield 018","E08000019","Sheffield","",126,43.298969072165,291,581,1481,2015,6329,39.2302498311951,31.8375730763154
"1318","E02001628","E01007914","E00040083","Sheffield 018D","Sheffield 018","E08000019","Sheffield","",118,31.6353887399464,373,608,1559,2015,6329,38.9993585631815,31.8375730763154
"1319","E02001628","E01007914","E00040028","Sheffield 018D","Sheffield 018","E08000019","Sheffield","",195,45.5607476635514,428,608,1559,2015,6329,38.9993585631815,31.8375730763154
"1320","E02001628","E01007904","E00040045","Sheffield 018B","Sheffield 018","E08000019","Sheffield","",68,18.941504178273,359,394,1701,2015,6329,23.1628453850676,31.8375730763154
"1321","E02001628","E01007913","E00040027","Sheffield 018C","Sheffield 018","E08000019","Sheffield","",110,31.9767441860465,344,581,1481,2015,6329,39.2302498311951,31.8375730763154
"1322","E02001629","E01007871","E00039879","Sheffield 019B","Sheffield 019","E08000019","Sheffield","",44,24.8587570621469,177,356,1783,1105,6489,19.9663488502524,17.0288179996918
"1323","E02001629","E01008094","E00041012","Sheffield 019D","Sheffield 019","E08000019","Sheffield","",19,9.40594059405941,202,73,1115,1105,6489,6.54708520179372,17.0288179996918
"1324","E02001629","E01007871","E00039856","Sheffield 019B","Sheffield 019","E08000019","Sheffield","",23,8.48708487084871,271,356,1783,1105,6489,19.9663488502524,17.0288179996918
"1325","E02001629","E01007943","E00040217","Sheffield 019C","Sheffield 019","E08000019","Sheffield","",16,6.50406504065041,246,134,1748,1105,6489,7.66590389016018,17.0288179996918
"1326","E02001629","E01007871","E00039885","Sheffield 019B","Sheffield 019","E08000019","Sheffield","",38,19.2893401015228,197,356,1783,1105,6489,19.9663488502524,17.0288179996918
"1327","E02001629","E01008094","E00041014","Sheffield 019D","Sheffield 019","E08000019","Sheffield","",14,5.10948905109489,274,73,1115,1105,6489,6.54708520179372,17.0288179996918
"1328","E02001629","E01007943","E00040230","Sheffield 019C","Sheffield 019","E08000019","Sheffield","",27,9.50704225352113,284,134,1748,1105,6489,7.66590389016018,17.0288179996918
"1329","E02001629","E01007871","E00039881","Sheffield 019B","Sheffield 019","E08000019","Sheffield","",40,19.6078431372549,204,356,1783,1105,6489,19.9663488502524,17.0288179996918
"1330","E02001629","E01007870","E00039886","Sheffield 019A","Sheffield 019","E08000019","Sheffield","",121,35.693215339233,339,542,1843,1105,6489,29.4085729788388,17.0288179996918
"1331","E02001629","E01007870","E00039892","Sheffield 019A","Sheffield 019","E08000019","Sheffield","",83,21.227621483376,391,542,1843,1105,6489,29.4085729788388,17.0288179996918
"1332","E02001629","E01008094","E00041008","Sheffield 019D","Sheffield 019","E08000019","Sheffield","",9,4.07239819004525,221,73,1115,1105,6489,6.54708520179372,17.0288179996918
"1333","E02001629","E01007870","E00039861","Sheffield 019A","Sheffield 019","E08000019","Sheffield","",76,22.4852071005917,338,542,1843,1105,6489,29.4085729788388,17.0288179996918
"1334","E02001629","E01007871","E00039888","Sheffield 019B","Sheffield 019","E08000019","Sheffield","",75,21.9298245614035,342,356,1783,1105,6489,19.9663488502524,17.0288179996918
"1335","E02001629","E01007871","E00039876","Sheffield 019B","Sheffield 019","E08000019","Sheffield","",136,22.972972972973,592,356,1783,1105,6489,19.9663488502524,17.0288179996918
"1336","E02001629","E01008094","E00041015","Sheffield 019D","Sheffield 019","E08000019","Sheffield","",4,2.3121387283237,173,73,1115,1105,6489,6.54708520179372,17.0288179996918
"1337","E02001629","E01007943","E00040235","Sheffield 019C","Sheffield 019","E08000019","Sheffield","",29,8.55457227138643,339,134,1748,1105,6489,7.66590389016018,17.0288179996918
"1338","E02001629","E01007870","E00039895","Sheffield 019A","Sheffield 019","E08000019","Sheffield","",143,30.4255319148936,470,542,1843,1105,6489,29.4085729788388,17.0288179996918
"1339","E02001629","E01007943","E00040243","Sheffield 019C","Sheffield 019","E08000019","Sheffield","",27,9.03010033444816,299,134,1748,1105,6489,7.66590389016018,17.0288179996918
"1340","E02001629","E01007943","E00040251","Sheffield 019C","Sheffield 019","E08000019","Sheffield","",13,4.60992907801418,282,134,1748,1105,6489,7.66590389016018,17.0288179996918
"1341","E02001629","E01007870","E00039853","Sheffield 019A","Sheffield 019","E08000019","Sheffield","",119,39.0163934426229,305,542,1843,1105,6489,29.4085729788388,17.0288179996918
"1342","E02001629","E01007943","E00040219","Sheffield 019C","Sheffield 019","E08000019","Sheffield","",22,7.38255033557047,298,134,1748,1105,6489,7.66590389016018,17.0288179996918
"1343","E02001629","E01008094","E00041011","Sheffield 019D","Sheffield 019","E08000019","Sheffield","",27,11.0204081632653,245,73,1115,1105,6489,6.54708520179372,17.0288179996918
"1344","E02001630","E01007869","E00039889","Sheffield 020A","Sheffield 020","E08000019","Sheffield","",153,39.1304347826087,391,583,1714,3129,8681,34.0140023337223,36.0442345351918
"1345","E02001630","E01007873","E00039891","Sheffield 020C","Sheffield 020","E08000019","Sheffield","",81,26.6447368421053,304,687,1760,3129,8681,39.0340909090909,36.0442345351918
"1346","E02001630","E01007949","E00040229","Sheffield 020E","Sheffield 020","E08000019","Sheffield","",157,32.7083333333333,480,558,1592,3129,8681,35.0502512562814,36.0442345351918
"1347","E02001630","E01007942","E00172424","Sheffield 020D","Sheffield 020","E08000019","Sheffield","",91,33.2116788321168,274,764,1862,3129,8681,41.031149301826,36.0442345351918
"1348","E02001630","E01007869","E00039887","Sheffield 020A","Sheffield 020","E08000019","Sheffield","",166,34.8008385744235,477,583,1714,3129,8681,34.0140023337223,36.0442345351918
"1349","E02001630","E01007949","E00040238","Sheffield 020E","Sheffield 020","E08000019","Sheffield","",136,36.6576819407008,371,558,1592,3129,8681,35.0502512562814,36.0442345351918
"1350","E02001630","E01007942","E00040247","Sheffield 020D","Sheffield 020","E08000019","Sheffield","",170,38.4615384615385,442,764,1862,3129,8681,41.031149301826,36.0442345351918
"1351","E02001630","E01007942","E00040248","Sheffield 020D","Sheffield 020","E08000019","Sheffield","",149,44.0828402366864,338,764,1862,3129,8681,41.031149301826,36.0442345351918
"1352","E02001630","E01007869","E00039852","Sheffield 020A","Sheffield 020","E08000019","Sheffield","",153,34.7727272727273,440,583,1714,3129,8681,34.0140023337223,36.0442345351918
"1353","E02001630","E01007869","E00039851","Sheffield 020A","Sheffield 020","E08000019","Sheffield","",111,27.3399014778325,406,583,1714,3129,8681,34.0140023337223,36.0442345351918
"1354","E02001630","E01007872","E00039878","Sheffield 020B","Sheffield 020","E08000019","Sheffield","",37,15.1639344262295,244,537,1753,3129,8681,30.6332002281803,36.0442345351918
"1355","E02001630","E01007872","E00039882","Sheffield 020B","Sheffield 020","E08000019","Sheffield","",133,30.787037037037,432,537,1753,3129,8681,30.6332002281803,36.0442345351918
"1356","E02001630","E01007942","E00172425","Sheffield 020D","Sheffield 020","E08000019","Sheffield","",170,44.7368421052632,380,764,1862,3129,8681,41.031149301826,36.0442345351918
"1357","E02001630","E01007949","E00040237","Sheffield 020E","Sheffield 020","E08000019","Sheffield","",159,40.253164556962,395,558,1592,3129,8681,35.0502512562814,36.0442345351918
"1358","E02001630","E01007949","E00040240","Sheffield 020E","Sheffield 020","E08000019","Sheffield","",106,30.635838150289,346,558,1592,3129,8681,35.0502512562814,36.0442345351918
"1359","E02001630","E01007873","E00039883","Sheffield 020C","Sheffield 020","E08000019","Sheffield","",133,37.8917378917379,351,687,1760,3129,8681,39.0340909090909,36.0442345351918
"1360","E02001630","E01007873","E00039880","Sheffield 020C","Sheffield 020","E08000019","Sheffield","",156,47.5609756097561,328,687,1760,3129,8681,39.0340909090909,36.0442345351918
"1361","E02001630","E01007872","E00039871","Sheffield 020B","Sheffield 020","E08000019","Sheffield","",72,21.5568862275449,334,537,1753,3129,8681,30.6332002281803,36.0442345351918
"1362","E02001630","E01007873","E00172430","Sheffield 020C","Sheffield 020","E08000019","Sheffield","",187,40.3887688984881,463,687,1760,3129,8681,39.0340909090909,36.0442345351918
"1363","E02001630","E01007942","E00040245","Sheffield 020D","Sheffield 020","E08000019","Sheffield","",184,42.9906542056075,428,764,1862,3129,8681,41.031149301826,36.0442345351918
"1364","E02001630","E01007873","E00039894","Sheffield 020C","Sheffield 020","E08000019","Sheffield","",130,41.4012738853503,314,687,1760,3129,8681,39.0340909090909,36.0442345351918
"1365","E02001630","E01007872","E00039884","Sheffield 020B","Sheffield 020","E08000019","Sheffield","",164,38.3177570093458,428,537,1753,3129,8681,30.6332002281803,36.0442345351918
"1366","E02001630","E01007872","E00039890","Sheffield 020B","Sheffield 020","E08000019","Sheffield","",131,41.5873015873016,315,537,1753,3129,8681,30.6332002281803,36.0442345351918
"1367","E02001631","E01007990","E00040519","Sheffield 021A","Sheffield 021","E08000019","Sheffield","",4,1.26182965299685,317,29,1485,305,7778,1.95286195286195,3.92131653381332
"1368","E02001631","E01007996","E00040475","Sheffield 021E","Sheffield 021","E08000019","Sheffield","",7,2.67175572519084,262,79,1552,305,7778,5.09020618556701,3.92131653381332
"1369","E02001631","E01007990","E00040491","Sheffield 021A","Sheffield 021","E08000019","Sheffield","",15,5.59701492537313,268,29,1485,305,7778,1.95286195286195,3.92131653381332
"1370","E02001631","E01007992","E00040467","Sheffield 021B","Sheffield 021","E08000019","Sheffield","",8,3.37552742616034,237,80,1624,305,7778,4.92610837438424,3.92131653381332
"1371","E02001631","E01007992","E00040483","Sheffield 021B","Sheffield 021","E08000019","Sheffield","",18,6.38297872340426,282,80,1624,305,7778,4.92610837438424,3.92131653381332
"1372","E02001631","E01007992","E00040469","Sheffield 021B","Sheffield 021","E08000019","Sheffield","",18,7.28744939271255,247,80,1624,305,7778,4.92610837438424,3.92131653381332
"1373","E02001631","E01007990","E00040488","Sheffield 021A","Sheffield 021","E08000019","Sheffield","",3,1.2987012987013,231,29,1485,305,7778,1.95286195286195,3.92131653381332
"1374","E02001631","E01007996","E00040499","Sheffield 021E","Sheffield 021","E08000019","Sheffield","",18,6.47482014388489,278,79,1552,305,7778,5.09020618556701,3.92131653381332
"1375","E02001631","E01007990","E00040465","Sheffield 021A","Sheffield 021","E08000019","Sheffield","",4,1.17994100294985,339,29,1485,305,7778,1.95286195286195,3.92131653381332
"1376","E02001631","E01007993","E00040484","Sheffield 021C","Sheffield 021","E08000019","Sheffield","",12,3.55029585798817,338,58,1682,305,7778,3.44827586206897,3.92131653381332
"1377","E02001631","E01007994","E00040498","Sheffield 021D","Sheffield 021","E08000019","Sheffield","",14,4.65116279069767,301,59,1435,305,7778,4.11149825783972,3.92131653381332
"1378","E02001631","E01007993","E00040490","Sheffield 021C","Sheffield 021","E08000019","Sheffield","",5,1.81818181818182,275,58,1682,305,7778,3.44827586206897,3.92131653381332
"1379","E02001631","E01007990","E00040466","Sheffield 021A","Sheffield 021","E08000019","Sheffield","",3,0.909090909090909,330,29,1485,305,7778,1.95286195286195,3.92131653381332
"1380","E02001631","E01007996","E00040474","Sheffield 021E","Sheffield 021","E08000019","Sheffield","",12,4.1958041958042,286,79,1552,305,7778,5.09020618556701,3.92131653381332
"1381","E02001631","E01007994","E00040496","Sheffield 021D","Sheffield 021","E08000019","Sheffield","",10,3.73134328358209,268,59,1435,305,7778,4.11149825783972,3.92131653381332
"1382","E02001631","E01007992","E00040486","Sheffield 021B","Sheffield 021","E08000019","Sheffield","",8,2.42424242424242,330,80,1624,305,7778,4.92610837438424,3.92131653381332
"1383","E02001631","E01007996","E00040472","Sheffield 021E","Sheffield 021","E08000019","Sheffield","",23,5.92783505154639,388,79,1552,305,7778,5.09020618556701,3.92131653381332
"1384","E02001631","E01007996","E00040493","Sheffield 021E","Sheffield 021","E08000019","Sheffield","",19,5.62130177514793,338,79,1552,305,7778,5.09020618556701,3.92131653381332
"1385","E02001631","E01007993","E00040487","Sheffield 021C","Sheffield 021","E08000019","Sheffield","",18,6.54545454545455,275,58,1682,305,7778,3.44827586206897,3.92131653381332
"1386","E02001631","E01007993","E00040468","Sheffield 021C","Sheffield 021","E08000019","Sheffield","",12,4.44444444444444,270,58,1682,305,7778,3.44827586206897,3.92131653381332
"1387","E02001631","E01007992","E00040523","Sheffield 021B","Sheffield 021","E08000019","Sheffield","",11,4.31372549019608,255,80,1624,305,7778,4.92610837438424,3.92131653381332
"1388","E02001631","E01007994","E00040471","Sheffield 021D","Sheffield 021","E08000019","Sheffield","",8,2.51572327044025,318,59,1435,305,7778,4.11149825783972,3.92131653381332
"1389","E02001631","E01007994","E00040489","Sheffield 021D","Sheffield 021","E08000019","Sheffield","",12,4.04040404040404,297,59,1435,305,7778,4.11149825783972,3.92131653381332
"1390","E02001631","E01007992","E00040485","Sheffield 021B","Sheffield 021","E08000019","Sheffield","",17,6.22710622710623,273,80,1624,305,7778,4.92610837438424,3.92131653381332
"1391","E02001631","E01007994","E00040495","Sheffield 021D","Sheffield 021","E08000019","Sheffield","",15,5.97609561752988,251,59,1435,305,7778,4.11149825783972,3.92131653381332
"1392","E02001631","E01007993","E00040482","Sheffield 021C","Sheffield 021","E08000019","Sheffield","",10,3.7593984962406,266,58,1682,305,7778,3.44827586206897,3.92131653381332
"1393","E02001631","E01007993","E00040481","Sheffield 021C","Sheffield 021","E08000019","Sheffield","",1,0.387596899224806,258,58,1682,305,7778,3.44827586206897,3.92131653381332
"1394","E02001632","E01007877","E00039872","Sheffield 022D","Sheffield 022","E08000019","Sheffield","",77,55.3956834532374,139,451,1446,5181,12300,31.1894882434302,42.1219512195122
"1395","E02001632","E01033269","E00172431","Sheffield 022G","Sheffield 022","E08000019","Sheffield","",186,45.3658536585366,410,911,1919,5181,12300,47.4726420010422,42.1219512195122
"1396","E02001632","E01033269","E00039869","Sheffield 022G","Sheffield 022","E08000019","Sheffield","",231,50,462,911,1919,5181,12300,47.4726420010422,42.1219512195122
"1397","E02001632","E01033270","E00172433","Sheffield 022H","Sheffield 022","E08000019","Sheffield","",46,25.9887005649718,177,611,1484,5181,12300,41.1725067385445,42.1219512195122
"1398","E02001632","E01007877","E00039858","Sheffield 022D","Sheffield 022","E08000019","Sheffield","",160,39.119804400978,409,451,1446,5181,12300,31.1894882434302,42.1219512195122
"1399","E02001632","E01007877","E00039873","Sheffield 022D","Sheffield 022","E08000019","Sheffield","",142,26.9961977186312,526,451,1446,5181,12300,31.1894882434302,42.1219512195122
"1400","E02001632","E01007874","E00039859","Sheffield 022A","Sheffield 022","E08000019","Sheffield","",220,45.9290187891441,479,716,1862,5181,12300,38.453276047261,42.1219512195122
"1401","E02001632","E01033270","E00039870","Sheffield 022H","Sheffield 022","E08000019","Sheffield","",212,53.1328320802005,399,611,1484,5181,12300,41.1725067385445,42.1219512195122
"1402","E02001632","E01007944","E00040249","Sheffield 022F","Sheffield 022","E08000019","Sheffield","",209,51.1002444987775,409,976,2058,5181,12300,47.424684159378,42.1219512195122
"1403","E02001632","E01033269","E00039864","Sheffield 022G","Sheffield 022","E08000019","Sheffield","",147,47.8827361563518,307,911,1919,5181,12300,47.4726420010422,42.1219512195122
"1404","E02001632","E01007944","E00040218","Sheffield 022F","Sheffield 022","E08000019","Sheffield","",268,50.3759398496241,532,976,2058,5181,12300,47.424684159378,42.1219512195122
"1405","E02001632","E01033270","E00172513","Sheffield 022H","Sheffield 022","E08000019","Sheffield","",66,40.9937888198758,161,611,1484,5181,12300,41.1725067385445,42.1219512195122
"1406","E02001632","E01033269","E00172428","Sheffield 022G","Sheffield 022","E08000019","Sheffield","",152,34.4671201814059,441,911,1919,5181,12300,47.4726420010422,42.1219512195122
"1407","E02001632","E01033270","E00172514","Sheffield 022H","Sheffield 022","E08000019","Sheffield","",113,57.6530612244898,196,611,1484,5181,12300,41.1725067385445,42.1219512195122
"1408","E02001632","E01007875","E00039860","Sheffield 022B","Sheffield 022","E08000019","Sheffield","",207,48.5915492957746,426,851,1838,5181,12300,46.3003264417845,42.1219512195122
"1409","E02001632","E01033270","E00172515","Sheffield 022H","Sheffield 022","E08000019","Sheffield","",108,54,200,611,1484,5181,12300,41.1725067385445,42.1219512195122
"1410","E02001632","E01007875","E00039868","Sheffield 022B","Sheffield 022","E08000019","Sheffield","",146,52.1428571428571,280,851,1838,5181,12300,46.3003264417845,42.1219512195122
"1411","E02001632","E01007877","E00039877","Sheffield 022D","Sheffield 022","E08000019","Sheffield","",72,19.3548387096774,372,451,1446,5181,12300,31.1894882434302,42.1219512195122
"1412","E02001632","E01007875","E00039865","Sheffield 022B","Sheffield 022","E08000019","Sheffield","",192,50,384,851,1838,5181,12300,46.3003264417845,42.1219512195122
"1413","E02001632","E01033270","E00172429","Sheffield 022H","Sheffield 022","E08000019","Sheffield","",48,23.8805970149254,201,611,1484,5181,12300,41.1725067385445,42.1219512195122
"1414","E02001632","E01033269","E00039867","Sheffield 022G","Sheffield 022","E08000019","Sheffield","",195,65.2173913043478,299,911,1919,5181,12300,47.4726420010422,42.1219512195122
"1415","E02001632","E01007874","E00039866","Sheffield 022A","Sheffield 022","E08000019","Sheffield","",193,49.4871794871795,390,716,1862,5181,12300,38.453276047261,42.1219512195122
