"","MSOA11CD","LSOA11CD","OA11CD","LSOA11NM","MSOA11NM","LAD11CD","LAD11NM","LAD11NMW","nonwhite","pstani","Ethnic Group: All usual residents","nonwhite.lsoa","Ethnic Group: All usual residents.lsoa","pstani.lsoa","nonwhite.msoa","Ethnic Group: All usual residents.msoa","pstani.msoa","nonwhiteZoneProp.oa","nonwhiteZoneProp.lsoa","nonwhiteZoneProp.msoa","pstaniZoneProp.oa","pstaniZoneProp.lsoa","pstaniZoneProp.msoa"
"739","E02001606","E01007790","E00039436","Rotherham 029E","Rotherham 029","E08000018","Rotherham","",9,0,294,43,1485,1,137,8010,8,3.06122448979592,2.8956228956229,1.7103620474407,0,0.0673400673400673,0.0998751560549313
"740","E02001606","E01007790","E00039443","Rotherham 029E","Rotherham 029","E08000018","Rotherham","",3,0,262,43,1485,1,137,8010,8,1.14503816793893,2.8956228956229,1.7103620474407,0,0.0673400673400673,0.0998751560549313
"741","E02001606","E01007791","E00039450","Rotherham 029F","Rotherham 029","E08000018","Rotherham","",4,0,265,24,1371,0,137,8010,8,1.50943396226415,1.75054704595186,1.7103620474407,0,0,0.0998751560549313
"742","E02001606","E01007786","E00039458","Rotherham 029D","Rotherham 029","E08000018","Rotherham","",1,0,301,12,1208,0,137,8010,8,0.332225913621262,0.993377483443709,1.7103620474407,0,0,0.0998751560549313
"743","E02001606","E01007786","E00039452","Rotherham 029D","Rotherham 029","E08000018","Rotherham","",6,0,350,12,1208,0,137,8010,8,1.71428571428571,0.993377483443709,1.7103620474407,0,0,0.0998751560549313
"744","E02001606","E01007786","E00039459","Rotherham 029D","Rotherham 029","E08000018","Rotherham","",2,0,272,12,1208,0,137,8010,8,0.735294117647059,0.993377483443709,1.7103620474407,0,0,0.0998751560549313
"745","E02001606","E01007786","E00039456","Rotherham 029D","Rotherham 029","E08000018","Rotherham","",3,0,285,12,1208,0,137,8010,8,1.05263157894737,0.993377483443709,1.7103620474407,0,0,0.0998751560549313
"746","E02001607","E01007668","E00038873","Rotherham 030B","Rotherham 030","E08000018","Rotherham","",4,0,239,46,1571,5,226,8812,29,1.67364016736402,2.92807129217059,2.56468452110758,0,0.318268618714195,0.329096686336813
"747","E02001607","E01007668","E00038843","Rotherham 030B","Rotherham 030","E08000018","Rotherham","",8,0,309,46,1571,5,226,8812,29,2.58899676375405,2.92807129217059,2.56468452110758,0,0.318268618714195,0.329096686336813
"748","E02001607","E01007673","E00038836","Rotherham 030F","Rotherham 030","E08000018","Rotherham","",14,0,348,55,1496,3,226,8812,29,4.02298850574713,3.67647058823529,2.56468452110758,0,0.200534759358289,0.329096686336813
"749","E02001607","E01007669","E00038846","Rotherham 030C","Rotherham 030","E08000018","Rotherham","",8,4,393,27,1504,10,226,8812,29,2.03562340966921,1.79521276595745,2.56468452110758,1.01781170483461,0.664893617021277,0.329096686336813
"750","E02001607","E01007669","E00038827","Rotherham 030C","Rotherham 030","E08000018","Rotherham","",4,0,344,27,1504,10,226,8812,29,1.16279069767442,1.79521276595745,2.56468452110758,0,0.664893617021277,0.329096686336813
"751","E02001607","E01007669","E00038852","Rotherham 030C","Rotherham 030","E08000018","Rotherham","",3,1,426,27,1504,10,226,8812,29,0.704225352112676,1.79521276595745,2.56468452110758,0.234741784037559,0.664893617021277,0.329096686336813
"752","E02001607","E01007668","E00038840","Rotherham 030B","Rotherham 030","E08000018","Rotherham","",2,0,285,46,1571,5,226,8812,29,0.701754385964912,2.92807129217059,2.56468452110758,0,0.318268618714195,0.329096686336813
"753","E02001607","E01007673","E00038862","Rotherham 030F","Rotherham 030","E08000018","Rotherham","",7,0,198,55,1496,3,226,8812,29,3.53535353535354,3.67647058823529,2.56468452110758,0,0.200534759358289,0.329096686336813
"754","E02001607","E01007668","E00038870","Rotherham 030B","Rotherham 030","E08000018","Rotherham","",1,0,192,46,1571,5,226,8812,29,0.520833333333333,2.92807129217059,2.56468452110758,0,0.318268618714195,0.329096686336813
"755","E02001607","E01007673","E00038856","Rotherham 030F","Rotherham 030","E08000018","Rotherham","",6,0,244,55,1496,3,226,8812,29,2.45901639344262,3.67647058823529,2.56468452110758,0,0.200534759358289,0.329096686336813
"756","E02001607","E01007670","E00038835","Rotherham 030D","Rotherham 030","E08000018","Rotherham","",4,0,391,21,1449,1,226,8812,29,1.0230179028133,1.44927536231884,2.56468452110758,0,0.0690131124913734,0.329096686336813
"757","E02001607","E01007670","E00038848","Rotherham 030D","Rotherham 030","E08000018","Rotherham","",2,0,186,21,1449,1,226,8812,29,1.0752688172043,1.44927536231884,2.56468452110758,0,0.0690131124913734,0.329096686336813
"758","E02001607","E01007669","E00038842","Rotherham 030C","Rotherham 030","E08000018","Rotherham","",12,5,341,27,1504,10,226,8812,29,3.51906158357771,1.79521276595745,2.56468452110758,1.46627565982405,0.664893617021277,0.329096686336813
"759","E02001607","E01007673","E00038860","Rotherham 030F","Rotherham 030","E08000018","Rotherham","",13,1,266,55,1496,3,226,8812,29,4.88721804511278,3.67647058823529,2.56468452110758,0.37593984962406,0.200534759358289,0.329096686336813
"760","E02001607","E01007668","E00038869","Rotherham 030B","Rotherham 030","E08000018","Rotherham","",16,0,209,46,1571,5,226,8812,29,7.6555023923445,2.92807129217059,2.56468452110758,0,0.318268618714195,0.329096686336813
"761","E02001607","E01007672","E00038858","Rotherham 030E","Rotherham 030","E08000018","Rotherham","",7,0,338,52,1433,5,226,8812,29,2.07100591715976,3.62875087229588,2.56468452110758,0,0.348918353105373,0.329096686336813
"762","E02001607","E01007673","E00038864","Rotherham 030F","Rotherham 030","E08000018","Rotherham","",5,0,221,55,1496,3,226,8812,29,2.26244343891403,3.67647058823529,2.56468452110758,0,0.200534759358289,0.329096686336813
"763","E02001607","E01007673","E00038831","Rotherham 030F","Rotherham 030","E08000018","Rotherham","",10,2,219,55,1496,3,226,8812,29,4.5662100456621,3.67647058823529,2.56468452110758,0.91324200913242,0.200534759358289,0.329096686336813
"764","E02001607","E01007670","E00038853","Rotherham 030D","Rotherham 030","E08000018","Rotherham","",3,0,112,21,1449,1,226,8812,29,2.67857142857143,1.44927536231884,2.56468452110758,0,0.0690131124913734,0.329096686336813
"765","E02001607","E01007667","E00038829","Rotherham 030A","Rotherham 030","E08000018","Rotherham","",12,3,397,25,1359,5,226,8812,29,3.02267002518892,1.83958793230316,2.56468452110758,0.755667506297229,0.367917586460633,0.329096686336813
"766","E02001607","E01007668","E00038844","Rotherham 030B","Rotherham 030","E08000018","Rotherham","",15,5,337,46,1571,5,226,8812,29,4.45103857566766,2.92807129217059,2.56468452110758,1.48367952522255,0.318268618714195,0.329096686336813
"767","E02001607","E01007670","E00038828","Rotherham 030D","Rotherham 030","E08000018","Rotherham","",5,1,438,21,1449,1,226,8812,29,1.14155251141552,1.44927536231884,2.56468452110758,0.228310502283105,0.0690131124913734,0.329096686336813
"768","E02001607","E01007672","E00038838","Rotherham 030E","Rotherham 030","E08000018","Rotherham","",13,0,251,52,1433,5,226,8812,29,5.1792828685259,3.62875087229588,2.56468452110758,0,0.348918353105373,0.329096686336813
"769","E02001607","E01007672","E00038855","Rotherham 030E","Rotherham 030","E08000018","Rotherham","",20,1,451,52,1433,5,226,8812,29,4.43458980044346,3.62875087229588,2.56468452110758,0.221729490022173,0.348918353105373,0.329096686336813
"770","E02001607","E01007667","E00038850","Rotherham 030A","Rotherham 030","E08000018","Rotherham","",4,1,245,25,1359,5,226,8812,29,1.63265306122449,1.83958793230316,2.56468452110758,0.408163265306122,0.367917586460633,0.329096686336813
"771","E02001607","E01007670","E00038865","Rotherham 030D","Rotherham 030","E08000018","Rotherham","",7,0,322,21,1449,1,226,8812,29,2.17391304347826,1.44927536231884,2.56468452110758,0,0.0690131124913734,0.329096686336813
"772","E02001607","E01007672","E00038830","Rotherham 030E","Rotherham 030","E08000018","Rotherham","",12,4,393,52,1433,5,226,8812,29,3.05343511450382,3.62875087229588,2.56468452110758,1.01781170483461,0.348918353105373,0.329096686336813
"773","E02001607","E01007667","E00038847","Rotherham 030A","Rotherham 030","E08000018","Rotherham","",5,1,221,25,1359,5,226,8812,29,2.26244343891403,1.83958793230316,2.56468452110758,0.452488687782805,0.367917586460633,0.329096686336813
"774","E02001607","E01007667","E00038872","Rotherham 030A","Rotherham 030","E08000018","Rotherham","",2,0,300,25,1359,5,226,8812,29,0.666666666666667,1.83958793230316,2.56468452110758,0,0.367917586460633,0.329096686336813
"775","E02001607","E01007667","E00038841","Rotherham 030A","Rotherham 030","E08000018","Rotherham","",2,0,196,25,1359,5,226,8812,29,1.02040816326531,1.83958793230316,2.56468452110758,0,0.367917586460633,0.329096686336813
"776","E02001608","E01007671","E00038849","Rotherham 031A","Rotherham 031","E08000018","Rotherham","",3,0,256,87,2117,13,155,6872,22,1.171875,4.10958904109589,2.25552968568102,0,0.614076523382144,0.320139697322468
"777","E02001608","E01007750","E00039273","Rotherham 031D","Rotherham 031","E08000018","Rotherham","",6,0,274,19,1521,1,155,6872,22,2.18978102189781,1.2491781722551,2.25552968568102,0,0.0657462195923734,0.320139697322468
"778","E02001608","E01007674","E00038863","Rotherham 031B","Rotherham 031","E08000018","Rotherham","",6,0,308,31,1939,3,155,6872,22,1.94805194805195,1.59876224858174,2.25552968568102,0,0.154718927282104,0.320139697322468
"779","E02001608","E01007671","E00168780","Rotherham 031A","Rotherham 031","E08000018","Rotherham","",21,6,284,87,2117,13,155,6872,22,7.3943661971831,4.10958904109589,2.25552968568102,2.11267605633803,0.614076523382144,0.320139697322468
"780","E02001608","E01007671","E00038832","Rotherham 031A","Rotherham 031","E08000018","Rotherham","",4,0,307,87,2117,13,155,6872,22,1.30293159609121,4.10958904109589,2.25552968568102,0,0.614076523382144,0.320139697322468
"781","E02001608","E01007674","E00038857","Rotherham 031B","Rotherham 031","E08000018","Rotherham","",7,0,558,31,1939,3,155,6872,22,1.25448028673835,1.59876224858174,2.25552968568102,0,0.154718927282104,0.320139697322468
"782","E02001608","E01007750","E00039274","Rotherham 031D","Rotherham 031","E08000018","Rotherham","",0,0,235,19,1521,1,155,6872,22,0,1.2491781722551,2.25552968568102,0,0.0657462195923734,0.320139697322468
"783","E02001608","E01007671","E00168781","Rotherham 031A","Rotherham 031","E08000018","Rotherham","",13,1,221,87,2117,13,155,6872,22,5.88235294117647,4.10958904109589,2.25552968568102,0.452488687782805,0.614076523382144,0.320139697322468
"784","E02001608","E01007750","E00039261","Rotherham 031D","Rotherham 031","E08000018","Rotherham","",2,0,292,19,1521,1,155,6872,22,0.684931506849315,1.2491781722551,2.25552968568102,0,0.0657462195923734,0.320139697322468
"785","E02001608","E01007674","E00038866","Rotherham 031B","Rotherham 031","E08000018","Rotherham","",10,2,419,31,1939,3,155,6872,22,2.38663484486873,1.59876224858174,2.25552968568102,0.477326968973747,0.154718927282104,0.320139697322468
"786","E02001608","E01007671","E00038851","Rotherham 031A","Rotherham 031","E08000018","Rotherham","",12,1,303,87,2117,13,155,6872,22,3.96039603960396,4.10958904109589,2.25552968568102,0.33003300330033,0.614076523382144,0.320139697322468
"787","E02001608","E01007747","E00039272","Rotherham 031C","Rotherham 031","E08000018","Rotherham","",1,0,276,18,1295,5,155,6872,22,0.36231884057971,1.38996138996139,2.25552968568102,0,0.386100386100386,0.320139697322468
"788","E02001608","E01007750","E00039269","Rotherham 031D","Rotherham 031","E08000018","Rotherham","",4,0,353,19,1521,1,155,6872,22,1.13314447592068,1.2491781722551,2.25552968568102,0,0.0657462195923734,0.320139697322468
"789","E02001608","E01007674","E00038861","Rotherham 031B","Rotherham 031","E08000018","Rotherham","",2,1,213,31,1939,3,155,6872,22,0.938967136150235,1.59876224858174,2.25552968568102,0.469483568075117,0.154718927282104,0.320139697322468
"790","E02001608","E01007747","E00039257","Rotherham 031C","Rotherham 031","E08000018","Rotherham","",7,0,414,18,1295,5,155,6872,22,1.69082125603865,1.38996138996139,2.25552968568102,0,0.386100386100386,0.320139697322468
"791","E02001608","E01007674","E00038859","Rotherham 031B","Rotherham 031","E08000018","Rotherham","",4,0,198,31,1939,3,155,6872,22,2.02020202020202,1.59876224858174,2.25552968568102,0,0.154718927282104,0.320139697322468
"792","E02001608","E01007674","E00038837","Rotherham 031B","Rotherham 031","E08000018","Rotherham","",2,0,243,31,1939,3,155,6872,22,0.823045267489712,1.59876224858174,2.25552968568102,0,0.154718927282104,0.320139697322468
"793","E02001608","E01007747","E00039270","Rotherham 031C","Rotherham 031","E08000018","Rotherham","",2,0,306,18,1295,5,155,6872,22,0.65359477124183,1.38996138996139,2.25552968568102,0,0.386100386100386,0.320139697322468
"794","E02001608","E01007671","E00168782","Rotherham 031A","Rotherham 031","E08000018","Rotherham","",24,5,272,87,2117,13,155,6872,22,8.82352941176471,4.10958904109589,2.25552968568102,1.83823529411765,0.614076523382144,0.320139697322468
"795","E02001608","E01007671","E00168789","Rotherham 031A","Rotherham 031","E08000018","Rotherham","",4,0,232,87,2117,13,155,6872,22,1.72413793103448,4.10958904109589,2.25552968568102,0,0.614076523382144,0.320139697322468
"796","E02001608","E01007671","E00038845","Rotherham 031A","Rotherham 031","E08000018","Rotherham","",6,0,242,87,2117,13,155,6872,22,2.47933884297521,4.10958904109589,2.25552968568102,0,0.614076523382144,0.320139697322468
"797","E02001608","E01007747","E00039254","Rotherham 031C","Rotherham 031","E08000018","Rotherham","",8,5,299,18,1295,5,155,6872,22,2.67558528428094,1.38996138996139,2.25552968568102,1.67224080267559,0.386100386100386,0.320139697322468
"798","E02001608","E01007750","E00039255","Rotherham 031D","Rotherham 031","E08000018","Rotherham","",7,1,367,19,1521,1,155,6872,22,1.90735694822888,1.2491781722551,2.25552968568102,0.272479564032698,0.0657462195923734,0.320139697322468
"799","E02001609","E01007661","E00038815","Rotherham 032C","Rotherham 032","E08000018","Rotherham","",5,0,373,27,1401,0,103,8368,4,1.34048257372654,1.9271948608137,1.23087954110899,0,0,0.0478011472275335
"800","E02001609","E01007660","E00038808","Rotherham 032B","Rotherham 032","E08000018","Rotherham","",0,0,265,15,1227,3,103,8368,4,0,1.22249388753056,1.23087954110899,0,0.244498777506112,0.0478011472275335
"801","E02001609","E01007658","E00038797","Rotherham 032A","Rotherham 032","E08000018","Rotherham","",2,0,312,19,1391,1,103,8368,4,0.641025641025641,1.36592379583034,1.23087954110899,0,0.0718907260963336,0.0478011472275335
"802","E02001609","E01007661","E00038811","Rotherham 032C","Rotherham 032","E08000018","Rotherham","",9,0,368,27,1401,0,103,8368,4,2.44565217391304,1.9271948608137,1.23087954110899,0,0,0.0478011472275335
"803","E02001609","E01007661","E00038814","Rotherham 032C","Rotherham 032","E08000018","Rotherham","",6,0,304,27,1401,0,103,8368,4,1.97368421052632,1.9271948608137,1.23087954110899,0,0,0.0478011472275335
"804","E02001609","E01007664","E00038824","Rotherham 032F","Rotherham 032","E08000018","Rotherham","",0,0,231,9,1854,0,103,8368,4,0,0.485436893203883,1.23087954110899,0,0,0.0478011472275335
"805","E02001609","E01007660","E00038809","Rotherham 032B","Rotherham 032","E08000018","Rotherham","",6,3,326,15,1227,3,103,8368,4,1.84049079754601,1.22249388753056,1.23087954110899,0.920245398773006,0.244498777506112,0.0478011472275335
"806","E02001609","E01007660","E00038813","Rotherham 032B","Rotherham 032","E08000018","Rotherham","",2,0,172,15,1227,3,103,8368,4,1.16279069767442,1.22249388753056,1.23087954110899,0,0.244498777506112,0.0478011472275335
"807","E02001609","E01007664","E00038798","Rotherham 032F","Rotherham 032","E08000018","Rotherham","",0,0,108,9,1854,0,103,8368,4,0,0.485436893203883,1.23087954110899,0,0,0.0478011472275335
"808","E02001609","E01007662","E00038812","Rotherham 032D","Rotherham 032","E08000018","Rotherham","",3,0,257,10,1035,0,103,8368,4,1.16731517509728,0.966183574879227,1.23087954110899,0,0,0.0478011472275335
"809","E02001609","E01007664","E00038826","Rotherham 032F","Rotherham 032","E08000018","Rotherham","",5,0,343,9,1854,0,103,8368,4,1.45772594752187,0.485436893203883,1.23087954110899,0,0,0.0478011472275335
"810","E02001609","E01007661","E00038800","Rotherham 032C","Rotherham 032","E08000018","Rotherham","",7,0,356,27,1401,0,103,8368,4,1.96629213483146,1.9271948608137,1.23087954110899,0,0,0.0478011472275335
"811","E02001609","E01007662","E00038789","Rotherham 032D","Rotherham 032","E08000018","Rotherham","",2,0,258,10,1035,0,103,8368,4,0.775193798449612,0.966183574879227,1.23087954110899,0,0,0.0478011472275335
"812","E02001609","E01007660","E00038790","Rotherham 032B","Rotherham 032","E08000018","Rotherham","",7,0,464,15,1227,3,103,8368,4,1.50862068965517,1.22249388753056,1.23087954110899,0,0.244498777506112,0.0478011472275335
"813","E02001609","E01007663","E00038820","Rotherham 032E","Rotherham 032","E08000018","Rotherham","",6,0,340,23,1460,0,103,8368,4,1.76470588235294,1.57534246575342,1.23087954110899,0,0,0.0478011472275335
"814","E02001609","E01007663","E00038817","Rotherham 032E","Rotherham 032","E08000018","Rotherham","",1,0,315,23,1460,0,103,8368,4,0.317460317460317,1.57534246575342,1.23087954110899,0,0,0.0478011472275335
"815","E02001609","E01007663","E00038818","Rotherham 032E","Rotherham 032","E08000018","Rotherham","",6,0,230,23,1460,0,103,8368,4,2.60869565217391,1.57534246575342,1.23087954110899,0,0,0.0478011472275335
"816","E02001609","E01007658","E00038796","Rotherham 032A","Rotherham 032","E08000018","Rotherham","",4,1,276,19,1391,1,103,8368,4,1.44927536231884,1.36592379583034,1.23087954110899,0.36231884057971,0.0718907260963336,0.0478011472275335
"817","E02001609","E01007658","E00038799","Rotherham 032A","Rotherham 032","E08000018","Rotherham","",1,0,252,19,1391,1,103,8368,4,0.396825396825397,1.36592379583034,1.23087954110899,0,0.0718907260963336,0.0478011472275335
"818","E02001609","E01007658","E00038805","Rotherham 032A","Rotherham 032","E08000018","Rotherham","",1,0,215,19,1391,1,103,8368,4,0.465116279069767,1.36592379583034,1.23087954110899,0,0.0718907260963336,0.0478011472275335
"819","E02001609","E01007658","E00038791","Rotherham 032A","Rotherham 032","E08000018","Rotherham","",11,0,336,19,1391,1,103,8368,4,3.27380952380952,1.36592379583034,1.23087954110899,0,0.0718907260963336,0.0478011472275335
"820","E02001609","E01007663","E00038816","Rotherham 032E","Rotherham 032","E08000018","Rotherham","",1,0,301,23,1460,0,103,8368,4,0.332225913621262,1.57534246575342,1.23087954110899,0,0,0.0478011472275335
"821","E02001609","E01007663","E00038819","Rotherham 032E","Rotherham 032","E08000018","Rotherham","",9,0,274,23,1460,0,103,8368,4,3.28467153284672,1.57534246575342,1.23087954110899,0,0,0.0478011472275335
"822","E02001609","E01007662","E00038792","Rotherham 032D","Rotherham 032","E08000018","Rotherham","",4,0,324,10,1035,0,103,8368,4,1.23456790123457,0.966183574879227,1.23087954110899,0,0,0.0478011472275335
"823","E02001609","E01007662","E00038810","Rotherham 032D","Rotherham 032","E08000018","Rotherham","",1,0,196,10,1035,0,103,8368,4,0.510204081632653,0.966183574879227,1.23087954110899,0,0,0.0478011472275335
"824","E02001609","E01007664","E00038825","Rotherham 032F","Rotherham 032","E08000018","Rotherham","",1,0,306,9,1854,0,103,8368,4,0.326797385620915,0.485436893203883,1.23087954110899,0,0,0.0478011472275335
"825","E02001609","E01007664","E00038822","Rotherham 032F","Rotherham 032","E08000018","Rotherham","",0,0,297,9,1854,0,103,8368,4,0,0.485436893203883,1.23087954110899,0,0,0.0478011472275335
"826","E02001609","E01007664","E00038823","Rotherham 032F","Rotherham 032","E08000018","Rotherham","",1,0,277,9,1854,0,103,8368,4,0.36101083032491,0.485436893203883,1.23087954110899,0,0,0.0478011472275335
"827","E02001609","E01007664","E00038821","Rotherham 032F","Rotherham 032","E08000018","Rotherham","",2,0,292,9,1854,0,103,8368,4,0.684931506849315,0.485436893203883,1.23087954110899,0,0,0.0478011472275335
"828","E02001610","E01007748","E00039251","Rotherham 033A","Rotherham 033","E08000018","Rotherham","",2,1,332,19,1444,6,161,8242,20,0.602409638554217,1.31578947368421,1.95340936665858,0.301204819277108,0.415512465373961,0.24265954865324
"829","E02001610","E01007751","E00039242","Rotherham 033C","Rotherham 033","E08000018","Rotherham","",0,0,195,77,1962,11,161,8242,20,0,3.92456676860347,1.95340936665858,0,0.560652395514781,0.24265954865324
"830","E02001610","E01007748","E00039250","Rotherham 033A","Rotherham 033","E08000018","Rotherham","",3,1,341,19,1444,6,161,8242,20,0.879765395894428,1.31578947368421,1.95340936665858,0.293255131964809,0.415512465373961,0.24265954865324
"831","E02001610","E01007748","E00039260","Rotherham 033A","Rotherham 033","E08000018","Rotherham","",5,1,230,19,1444,6,161,8242,20,2.17391304347826,1.31578947368421,1.95340936665858,0.434782608695652,0.415512465373961,0.24265954865324
"832","E02001610","E01007749","E00039248","Rotherham 033B","Rotherham 033","E08000018","Rotherham","",1,0,296,21,1804,1,161,8242,20,0.337837837837838,1.16407982261641,1.95340936665858,0,0.0554323725055432,0.24265954865324
"833","E02001610","E01007751","E00039264","Rotherham 033C","Rotherham 033","E08000018","Rotherham","",9,2,196,77,1962,11,161,8242,20,4.59183673469388,3.92456676860347,1.95340936665858,1.02040816326531,0.560652395514781,0.24265954865324
"834","E02001610","E01007753","E00039241","Rotherham 033E","Rotherham 033","E08000018","Rotherham","",3,0,280,20,1545,2,161,8242,20,1.07142857142857,1.29449838187702,1.95340936665858,0,0.129449838187702,0.24265954865324
"835","E02001610","E01007749","E00039249","Rotherham 033B","Rotherham 033","E08000018","Rotherham","",7,1,393,21,1804,1,161,8242,20,1.78117048346056,1.16407982261641,1.95340936665858,0.254452926208651,0.0554323725055432,0.24265954865324
"836","E02001610","E01007749","E00039271","Rotherham 033B","Rotherham 033","E08000018","Rotherham","",2,0,499,21,1804,1,161,8242,20,0.400801603206413,1.16407982261641,1.95340936665858,0,0.0554323725055432,0.24265954865324
"837","E02001610","E01007753","E00039244","Rotherham 033E","Rotherham 033","E08000018","Rotherham","",4,1,292,20,1545,2,161,8242,20,1.36986301369863,1.29449838187702,1.95340936665858,0.342465753424658,0.129449838187702,0.24265954865324
"838","E02001610","E01007752","E00039258","Rotherham 033D","Rotherham 033","E08000018","Rotherham","",2,0,311,24,1487,0,161,8242,20,0.643086816720257,1.61398789509079,1.95340936665858,0,0,0.24265954865324
"839","E02001610","E01007748","E00039252","Rotherham 033A","Rotherham 033","E08000018","Rotherham","",0,0,272,19,1444,6,161,8242,20,0,1.31578947368421,1.95340936665858,0,0.415512465373961,0.24265954865324
"840","E02001610","E01007753","E00039247","Rotherham 033E","Rotherham 033","E08000018","Rotherham","",5,1,476,20,1545,2,161,8242,20,1.05042016806723,1.29449838187702,1.95340936665858,0.210084033613445,0.129449838187702,0.24265954865324
"841","E02001610","E01007751","E00168786","Rotherham 033C","Rotherham 033","E08000018","Rotherham","",18,0,385,77,1962,11,161,8242,20,4.67532467532468,3.92456676860347,1.95340936665858,0,0.560652395514781,0.24265954865324
"842","E02001610","E01007749","E00039256","Rotherham 033B","Rotherham 033","E08000018","Rotherham","",3,0,309,21,1804,1,161,8242,20,0.970873786407767,1.16407982261641,1.95340936665858,0,0.0554323725055432,0.24265954865324
"843","E02001610","E01007753","E00039243","Rotherham 033E","Rotherham 033","E08000018","Rotherham","",5,0,204,20,1545,2,161,8242,20,2.45098039215686,1.29449838187702,1.95340936665858,0,0.129449838187702,0.24265954865324
"844","E02001610","E01007752","E00039267","Rotherham 033D","Rotherham 033","E08000018","Rotherham","",8,0,312,24,1487,0,161,8242,20,2.56410256410256,1.61398789509079,1.95340936665858,0,0,0.24265954865324
"845","E02001610","E01007749","E00039253","Rotherham 033B","Rotherham 033","E08000018","Rotherham","",8,0,307,21,1804,1,161,8242,20,2.60586319218241,1.16407982261641,1.95340936665858,0,0.0554323725055432,0.24265954865324
"846","E02001610","E01007752","E00039246","Rotherham 033D","Rotherham 033","E08000018","Rotherham","",6,0,314,24,1487,0,161,8242,20,1.91082802547771,1.61398789509079,1.95340936665858,0,0,0.24265954865324
"847","E02001610","E01007751","E00168757","Rotherham 033C","Rotherham 033","E08000018","Rotherham","",21,2,365,77,1962,11,161,8242,20,5.75342465753425,3.92456676860347,1.95340936665858,0.547945205479452,0.560652395514781,0.24265954865324
"848","E02001610","E01007752","E00039265","Rotherham 033D","Rotherham 033","E08000018","Rotherham","",2,0,249,24,1487,0,161,8242,20,0.803212851405622,1.61398789509079,1.95340936665858,0,0,0.24265954865324
"849","E02001610","E01007751","E00039263","Rotherham 033C","Rotherham 033","E08000018","Rotherham","",17,7,232,77,1962,11,161,8242,20,7.32758620689655,3.92456676860347,1.95340936665858,3.01724137931034,0.560652395514781,0.24265954865324
"850","E02001610","E01007751","E00039262","Rotherham 033C","Rotherham 033","E08000018","Rotherham","",6,0,305,77,1962,11,161,8242,20,1.9672131147541,3.92456676860347,1.95340936665858,0,0.560652395514781,0.24265954865324
"851","E02001610","E01007753","E00039245","Rotherham 033E","Rotherham 033","E08000018","Rotherham","",3,0,293,20,1545,2,161,8242,20,1.02389078498294,1.29449838187702,1.95340936665858,0,0.129449838187702,0.24265954865324
"852","E02001610","E01007752","E00039240","Rotherham 033D","Rotherham 033","E08000018","Rotherham","",6,0,301,24,1487,0,161,8242,20,1.99335548172757,1.61398789509079,1.95340936665858,0,0,0.24265954865324
"853","E02001610","E01007748","E00039266","Rotherham 033A","Rotherham 033","E08000018","Rotherham","",9,3,269,19,1444,6,161,8242,20,3.3457249070632,1.31578947368421,1.95340936665858,1.11524163568773,0.415512465373961,0.24265954865324
"854","E02001610","E01007751","E00039259","Rotherham 033C","Rotherham 033","E08000018","Rotherham","",6,0,284,77,1962,11,161,8242,20,2.11267605633803,3.92456676860347,1.95340936665858,0,0.560652395514781,0.24265954865324
"855","E02001611","E01008148","E00041254","Sheffield 001C","Sheffield 001","E08000019","Sheffield","",7,0,291,27,1509,0,123,7597,1,2.40549828178694,1.78926441351889,1.61906015532447,0,0,0.0131630906936949
"856","E02001611","E01008144","E00041263","Sheffield 001A","Sheffield 001","E08000019","Sheffield","",2,0,327,22,1666,0,123,7597,1,0.611620795107034,1.32052821128451,1.61906015532447,0,0,0.0131630906936949
"857","E02001611","E01008145","E00041262","Sheffield 001B","Sheffield 001","E08000019","Sheffield","",1,0,302,19,1472,0,123,7597,1,0.33112582781457,1.29076086956522,1.61906015532447,0,0,0.0131630906936949
"858","E02001611","E01008148","E00041256","Sheffield 001C","Sheffield 001","E08000019","Sheffield","",4,0,345,27,1509,0,123,7597,1,1.15942028985507,1.78926441351889,1.61906015532447,0,0,0.0131630906936949
"859","E02001611","E01008145","E00041269","Sheffield 001B","Sheffield 001","E08000019","Sheffield","",3,0,270,19,1472,0,123,7597,1,1.11111111111111,1.29076086956522,1.61906015532447,0,0,0.0131630906936949
"860","E02001611","E01008150","E00041289","Sheffield 001E","Sheffield 001","E08000019","Sheffield","",0,0,102,32,1454,0,123,7597,1,0,2.20082530949106,1.61906015532447,0,0,0.0131630906936949
"861","E02001611","E01008149","E00041287","Sheffield 001D","Sheffield 001","E08000019","Sheffield","",0,0,238,23,1496,1,123,7597,1,0,1.53743315508021,1.61906015532447,0,0.0668449197860962,0.0131630906936949
"862","E02001611","E01008144","E00041288","Sheffield 001A","Sheffield 001","E08000019","Sheffield","",4,0,429,22,1666,0,123,7597,1,0.932400932400932,1.32052821128451,1.61906015532447,0,0,0.0131630906936949
"863","E02001611","E01008149","E00041284","Sheffield 001D","Sheffield 001","E08000019","Sheffield","",2,0,185,23,1496,1,123,7597,1,1.08108108108108,1.53743315508021,1.61906015532447,0,0.0668449197860962,0.0131630906936949
"864","E02001611","E01008148","E00041279","Sheffield 001C","Sheffield 001","E08000019","Sheffield","",2,0,285,27,1509,0,123,7597,1,0.701754385964912,1.78926441351889,1.61906015532447,0,0,0.0131630906936949
