LSOAcode,Anti-social behaviour,Burglary,Criminal damage and arson,Drugs,Other crime,Other theft,Public disorder and weapons,Robbery,Shoplifting,Vehicle crime,Violent crime,allCrimePer1000Pop,allCrimePer1000Pop_ExclASB
E01007540,44.70300061236987,8.57317819963258,6.12369871402327,NA,25.10716472749541,3.674219228413962,NA,NA,0.612369871402327,7.348438456827924,8.57317819963258,104.71524800979792,60.01224739742805
E01007541,35.526315789473685,7.2368421052631575,6.578947368421052,1.3157894736842104,17.763157894736842,6.578947368421052,NA,NA,NA,5.921052631578948,6.578947368421052,87.5,51.973684210526315
E01007542,149.60629921259843,15.748031496062993,7.311586051743532,0.562429696287964,64.67941507311586,10.686164229471316,1.687289088863892,NA,3.937007874015748,5.624296962879639,14.623172103487065,274.46569178852644,124.85939257592801
E01007543,58.666666666666664,19.333333333333336,10.0,2.6666666666666665,36.666666666666664,8.0,0.6666666666666666,NA,7.333333333333333,10.666666666666666,9.333333333333334,163.33333333333334,104.66666666666667
E01007544,146.68949771689498,6.8493150684931505,13.127853881278538,1.141552511415525,49.086757990867575,11.415525114155251,NA,NA,1.7123287671232876,6.8493150684931505,11.986301369863012,248.85844748858446,102.16894977168948
E01007545,72.77628032345014,14.824797843665769,2.0215633423180592,0.6738544474393532,39.75741239892183,2.6954177897574128,1.3477088948787064,NA,7.412398921832884,4.0431266846361185,10.781671159029651,156.33423180592993,83.55795148247978
E01007546,63.725490196078425,15.406162464985995,5.602240896358543,NA,28.011204481792717,2.100840336134454,0.7002801120448179,NA,2.100840336134454,6.302521008403361,9.103641456582634,133.0532212885154,69.32773109243698
E01007547,192.93655984303464,28.77697841726619,6.540222367560497,1.962066710268149,63.44015696533682,1.962066710268149,NA,0.6540222367560498,13.080444735120993,6.540222367560497,17.65860039241334,333.5513407455853,140.61478090255068
E01007548,80.68902991840434,14.505893019038984,5.439709882139619,NA,31.731640979147784,7.252946509519492,0.9066183136899365,NA,NA,4.533091568449683,12.692656391659112,157.75158658204896,77.06255666364461
E01007549,85.91065292096219,20.61855670103093,6.8728522336769755,1.3745704467353952,29.553264604810995,2.7491408934707904,0.6872852233676976,NA,1.3745704467353952,2.061855670103093,13.058419243986254,164.2611683848797,78.35051546391753
E01007550,58.85885885885886,17.41741741741742,5.405405405405405,NA,18.61861861861862,1.2012012012012012,0.6006006006006006,0.6006006006006006,NA,9.00900900900901,13.813813813813814,125.52552552552552,66.66666666666667
E01007551,41.29263913824058,7.7797725912627165,2.39377618192699,1.7953321364452424,30.52064631956912,1.7953321364452424,NA,NA,2.39377618192699,5.3859964093357275,3.5906642728904847,96.94793536804309,55.655296229802516
E01007552,53.97727272727273,15.625,0.7102272727272727,NA,19.176136363636363,1.4204545454545454,NA,NA,NA,7.102272727272727,4.971590909090909,102.98295454545455,49.00568181818182
E01007553,45.48139397519196,5.31600708800945,2.9533372711163612,0.5906674542232723,30.124040165386887,8.860011813349086,NA,NA,1.1813349084465445,8.860011813349086,6.4973419964559955,109.86414648552865,64.38275251033669
E01007554,49.56085319949812,11.292346298619824,5.646173149309912,0.6273525721455457,21.9573400250941,5.646173149309912,NA,NA,1.2547051442910915,8.155583437892096,3.136762860727729,107.27728983688833,57.71643663739021
E01007555,99.04371584699453,8.879781420765028,6.147540983606557,NA,32.786885245901644,4.0983606557377055,NA,NA,2.0491803278688527,8.196721311475411,8.879781420765028,170.08196721311475,71.03825136612022
E01007556,101.17302052785924,9.530791788856305,5.131964809384164,0.7331378299120235,27.85923753665689,2.932551319648094,NA,NA,NA,10.263929618768328,13.196480938416423,170.82111436950146,69.64809384164224
E01007557,21.910919540229887,8.620689655172413,1.4367816091954022,1.4367816091954022,19.03735632183908,3.5919540229885056,NA,NA,NA,5.028735632183908,10.057471264367816,71.12068965517241,49.20977011494253
E01007558,46.11149346180317,4.817618719889883,4.129387474191328,NA,22.711631108052305,0.68823124569855465,NA,NA,2.064693737095664,8.947006194081212,6.194081211286993,95.66414315209911,49.552649690295944
E01007559,28.399311531841654,14.629948364888124,4.3029259896729775,NA,61.10154905335628,10.327022375215147,NA,NA,NA,22.37521514629948,3.442340791738382,144.57831325301206,116.1790017211704
E01007560,42.022324359816146,8.535784635587657,2.626395272488509,0.6565988181221273,19.041365725541695,3.939592908732764,NA,NA,NA,6.565988181221274,3.939592908732764,87.32764281024293,45.30531845042679
E01007561,46.19565217391304,13.58695652173913,0.6793478260869565,0.6793478260869565,4.076086956521739,0.6793478260869565,NA,NA,NA,3.3967391304347827,4.076086956521739,73.3695652173913,27.17391304347826
E01007562,44.05286343612335,5.139500734214391,5.139500734214391,0.7342143906020557,15.418502202643172,NA,1.4684287812041115,NA,NA,3.671071953010279,7.342143906020558,82.96622613803231,38.91336270190896
E01007563,91.40893470790377,13.058419243986254,13.745704467353951,NA,35.738831615120276,10.309278350515465,NA,0.6872852233676976,13.058419243986254,17.182130584192443,10.309278350515465,205.49828178694156,114.08934707903781
E01007564,88.54166666666667,17.578125,9.765625,1.953125,26.692708333333332,2.6041666666666665,NA,1.3020833333333333,0.6510416666666666,3.2552083333333335,14.973958333333334,167.31770833333334,78.77604166666667
E01007565,102.16110019646365,26.85003274394237,3.2743942370661427,NA,30.77930582842174,2.619515389652914,NA,NA,1.9646365422396854,17.68172888015717,7.203667321545514,192.5343811394892,90.37328094302553
E01007566,96.55596555965559,15.990159901599014,6.7650676506765075,2.4600246002460024,36.90036900369004,5.535055350553505,1.2300123001230012,2.4600246002460024,NA,6.150061500615006,9.22509225092251,183.27183271832718,86.71586715867159
E01007567,90.9090909090909,17.883755588673623,5.961251862891207,2.9806259314456036,38.74813710879285,5.961251862891207,2.9806259314456036,NA,3.7257824143070044,14.903129657228018,15.64828614008942,199.70193740685545,108.79284649776453
E01007568,87.84596871239471,18.65222623345367,12.63537906137184,1.203369434416366,39.711191335740075,3.6101083032490977,0.601684717208183,0.601684717208183,3.6101083032490977,3.6101083032490977,28.88086642599278,200.9626955475331,113.1167268351384
E01007569,73.0793254216115,19.362898188632105,8.744534665833854,1.2492192379762648,29.981261711430356,3.123048094940662,0.6246096189881324,NA,NA,8.744534665833854,9.369144284821987,154.2785758900687,81.19925046845721
E01007570,37.11201079622133,11.470985155195683,2.0242914979757085,NA,9.446693657219974,0.6747638326585694,NA,0.6747638326585694,NA,13.495276653171391,2.0242914979757085,76.92307692307693,39.81106612685561
E01007571,88.81987577639752,13.043478260869565,5.590062111801243,0.6211180124223603,43.47826086956522,6.211180124223602,NA,NA,8.695652173913043,9.937888198757765,10.559006211180124,186.95652173913044,98.13664596273291
E01007572,81.21468926553672,13.418079096045197,8.474576271186441,0.7062146892655368,21.1864406779661,9.180790960451978,NA,NA,NA,7.062146892655367,10.59322033898305,151.83615819209038,70.62146892655367
E01007573,87.32212160413971,10.996119016817595,5.821474773609315,1.29366106080207,32.341526520051744,2.58732212160414,0.646830530401035,1.9404915912031049,3.8809831824062098,10.34928848641656,5.821474773609315,163.0012936610608,75.67917205692109
E01007574,126.18896639188331,13.950538998097654,8.877615726062142,1.9023462270133165,30.437539632213063,3.170577045022194,1.9023462270133165,1.9023462270133165,NA,7.609384908053266,18.389346861128725,214.33100824350032,88.142041851617
E01007575,134.23295454545456,10.65340909090909,10.65340909090909,NA,39.0625,4.261363636363636,1.4204545454545454,NA,1.4204545454545454,6.392045454545455,12.78409090909091,220.88068181818184,86.64772727272727
E01007576,55.99472990777338,11.857707509881422,5.270092226613966,NA,22.397891963109355,1.3175230566534915,NA,0.6587615283267457,13.175230566534914,4.61133069828722,6.587615283267457,121.87088274044795,65.87615283267458
E01007577,162.33766233766232,31.16883116883117,9.74025974025974,2.5974025974025974,62.98701298701298,11.688311688311689,1.948051948051948,1.948051948051948,NA,14.285714285714285,26.623376623376622,325.3246753246753,162.98701298701297
E01007578,118.8118811881188,9.282178217821782,5.569306930693069,0.6188118811881188,38.98514851485149,4.331683168316832,0.6188118811881188,NA,1.2376237623762376,7.425742574257425,19.183168316831683,206.06435643564356,87.25247524752476
E01007579,69.81382978723404,6.648936170212766,1.9946808510638296,1.3297872340425532,30.585106382978722,3.9893617021276593,1.9946808510638296,NA,NA,6.648936170212766,12.632978723404255,135.63829787234042,65.82446808510637
E01007580,91.43686502177069,6.531204644412192,4.354136429608127,0.7256894049346879,21.04499274310595,10.159651669085632,NA,NA,NA,3.6284470246734397,5.805515239477503,143.6865021770682,52.249637155297535
E01007581,27.581783194355356,10.904425914047467,1.9243104554201411,NA,11.545862732520847,2.565747273893521,NA,NA,NA,5.772931366260424,5.131494547787042,65.4265554842848,37.844772289929445
E01007582,91.28345916266301,12.354152367879204,2.0590253946465342,0.6863417982155113,24.021962937542895,4.80439258750858,NA,NA,2.0590253946465342,10.981468771448181,8.922443376801647,157.1722717913521,65.88881262868908
E01007583,30.927835051546392,18.556701030927837,4.123711340206186,NA,30.240549828178693,14.43298969072165,NA,NA,NA,15.120274914089347,6.185567010309278,119.58762886597938,88.65979381443299
E01007584,55.55555555555555,16.14987080103359,2.5839793281653747,2.5839793281653747,31.653746770025837,5.167958656330749,NA,0.6459948320413437,2.5839793281653747,11.627906976744185,18.733850129198967,147.28682170542635,91.73126614987079
E01007585,36.1145703611457,13.075965130759652,1.2453300124533002,1.2453300124533002,12.453300124533001,1.2453300124533002,0.6226650062266501,NA,0.6226650062266501,4.981320049813201,10.585305105853053,82.1917808219178,46.07721046077211
E01007586,23.653088042049937,9.198423127463863,1.314060446780552,NA,7.227332457293035,5.256241787122208,0.657030223390276,0.657030223390276,NA,4.599211563731932,5.913272010512484,58.47568988173456,34.82260183968462
E01007587,53.177691309987026,25.291828793774318,5.836575875486381,1.297016861219196,16.861219195849547,7.133592736705577,1.297016861219196,0.648508430609598,NA,12.32166018158236,5.836575875486381,129.70168612191958,76.52399481193255
E01007588,34.2789598108747,8.865248226950355,0.5910165484633569,NA,13.59338061465721,4.7281323877068555,NA,1.1820330969267139,2.3640661938534278,4.7281323877068555,3.5460992907801416,73.87706855791961,39.59810874704492
E01007589,19.275700934579437,5.841121495327102,1.7523364485981308,NA,7.593457943925234,NA,NA,NA,0.5841121495327103,2.920560747663551,4.672897196261682,42.640186915887845,23.36448598130841
E01007590,65.84362139917695,16.46090534979424,5.761316872427984,NA,31.275720164609055,5.761316872427984,NA,NA,NA,9.05349794238683,9.05349794238683,143.20987654320987,77.36625514403292
E01007591,35.12396694214876,10.330578512396695,3.443526170798898,2.066115702479339,9.641873278236915,2.066115702479339,0.6887052341597797,NA,NA,2.066115702479339,7.575757575757576,73.00275482093664,37.87878787878788
E01007592,75.66585956416465,24.818401937046005,9.079903147699758,NA,35.1089588377724,4.8426150121065374,0.6053268765133172,NA,1.2106537530266344,3.6319612590799033,14.527845036319613,169.4915254237288,93.82566585956417
E01007593,71.20980091883614,32.92496171516079,10.719754977029096,0.7656967840735069,50.535987748851454,4.594180704441042,NA,NA,1.5313935681470139,11.485451761102604,13.782542113323123,197.54977029096477,126.33996937212864
E01007594,44.20432220039293,12.278978388998034,1.4734774066797642,0.49115913555992136,13.261296660117878,3.929273084479371,NA,0.49115913555992136,NA,7.858546168958742,5.402750491159136,89.3909626719057,45.18664047151277
E01007595,59.55497382198953,15.052356020942408,3.2722513089005236,NA,35.99476439790576,4.5811518324607325,0.6544502617801048,0.6544502617801048,5.235602094240838,7.853403141361256,9.162303664921465,142.01570680628274,82.4607329842932
E01007596,16.853932584269664,8.828250401284109,2.407704654895666,NA,17.656500802568218,3.2102728731942216,NA,0.8025682182985554,NA,8.025682182985554,0.8025682182985554,58.58747993579454,41.73354735152488
E01007597,147.32142857142858,31.887755102040817,14.03061224489796,NA,42.09183673469388,5.7397959183673475,0.6377551020408163,NA,NA,8.928571428571429,19.13265306122449,269.7704081632653,122.44897959183673
E01007598,49.54367666232073,14.99348109517601,6.51890482398957,NA,22.816166883963493,3.911342894393742,1.303780964797914,NA,NA,7.170795306388526,20.860495436766623,127.11864406779661,77.57496740547587
E01007599,35.16732841747022,13.045944412932501,1.7016449234259785,NA,15.314804310833805,3.403289846851957,NA,NA,NA,5.672149744753261,1.1344299489506524,75.43959160521838,40.27226318774815
E01007600,19.525801952580196,10.460251046025103,1.3947001394700138,NA,9.06555090655509,2.092050209205021,NA,NA,0.6973500697350069,1.3947001394700138,1.3947001394700138,46.02510460251046,26.499302649930264
E01007601,15.362106803218726,13.167520117044623,0.731528895391368,NA,8.046817849305048,NA,NA,NA,NA,3.6576444769568397,2.926115581565472,43.891733723482076,28.52962692026335
E01007602,56.0,5.333333333333333,0.6666666666666666,NA,28.666666666666668,7.333333333333333,0.6666666666666666,NA,NA,8.666666666666666,0.6666666666666666,108.0,52.0
E01007603,22.911051212938006,6.738544474393532,2.6954177897574128,1.3477088948787064,8.086253369272237,0.6738544474393532,NA,NA,NA,4.0431266846361185,4.0431266846361185,50.539083557951486,27.628032345013477
E01007604,25.85604472396925,7.686932215234102,0.6988120195667366,0.6988120195667366,6.988120195667365,0.6988120195667366,NA,NA,NA,0.6988120195667366,2.0964360587002098,45.42278127183788,19.566736547868622
E01007605,31.756318859364878,3.8885288399222295,3.240440699935191,0.6480881399870383,27.867790019442644,2.592352559948153,NA,0.6480881399870383,NA,6.480881399870382,5.832793259883344,82.9552819183409,51.19896305897602
E01007606,25.390625,12.369791666666666,3.90625,0.6510416666666666,10.416666666666666,3.2552083333333335,NA,NA,NA,2.6041666666666665,4.557291666666667,63.151041666666664,37.760416666666664
E01007607,76.86980609418282,15.235457063711912,2.0775623268698062,0.6925207756232687,17.31301939058172,1.3850415512465375,NA,NA,NA,6.925207756232687,13.157894736842104,133.65650969529085,56.78670360110804
E01007608,47.45166959578207,6.444053895723492,1.1716461628588166,NA,12.888107791446984,2.3432923257176332,NA,NA,0.5858230814294083,2.3432923257176332,4.100761570005858,77.32864674868189,29.876977152899826
E01007609,39.82683982683983,17.316017316017316,3.896103896103896,NA,22.510822510822514,5.6277056277056285,NA,NA,0.8658008658008658,11.688311688311689,6.926406926406926,108.65800865800867,68.83116883116884
E01007610,40.02223457476376,18.343524180100058,2.7793218454697053,NA,22.234574763757642,7.226236798221234,0.5558643690939411,NA,NA,10.00555864369094,5.558643690939411,106.72595886603669,66.70372429127293
E01007611,58.77803557617943,13.147718484145399,2.320185614849188,0.7733952049497294,11.600928074245939,4.640371229698376,0.7733952049497294,NA,NA,3.8669760247486464,3.8669760247486464,99.76798143851508,40.98994586233565
E01007612,36.284470246734394,15.239477503628448,5.805515239477503,NA,13.788098693759071,2.1770682148040637,NA,NA,NA,8.708272859216255,0.7256894049346879,82.72859216255442,46.44412191582003
E01007613,26.599113362887906,26.599113362887906,1.8999366687777073,1.8999366687777073,24.699176694110196,8.866371120962635,NA,NA,NA,6.966434452184927,5.06649778340722,102.5965801139962,75.9974667511083
E01007614,36.95491500369549,8.130081300813009,5.912786400591279,NA,5.912786400591279,1.4781966001478197,NA,NA,0.7390983000739099,4.434589800443459,2.2172949002217295,65.77974870657798,28.824833702882486
E01007615,51.669316375198726,18.282988871224166,6.359300476947536,NA,31.001589825119236,3.9745627980922094,NA,NA,2.3847376788553256,5.5643879173290935,5.5643879173290935,124.80127186009538,73.13195548489666
E01007616,27.44148506860371,12.106537530266344,1.6142050040355125,NA,12.106537530266344,NA,0.8071025020177562,NA,NA,4.035512510088781,2.4213075060532687,60.53268765133172,33.09120258272801
E01007617,39.70880211780278,2.6472534745201854,NA,NA,9.265387160820648,2.6472534745201854,NA,NA,NA,1.985440105890139,0.6618133686300464,56.91594970218399,17.207147584381204
E01007618,22.888713496448304,5.524861878453039,NA,NA,7.1033938437253354,0.7892659826361483,0.7892659826361483,NA,NA,8.681925808997633,3.1570639305445933,48.9344909234412,26.0457774269929
E01007619,24.30939226519337,8.839779005524862,1.6574585635359116,NA,7.18232044198895,1.1049723756906078,NA,NA,NA,3.314917127071823,0.5524861878453039,46.96132596685083,22.65193370165746
E01007620,34.8692403486924,25.529265255292653,0.6226650062266501,0.6226650062266501,22.415940224159403,7.471980074719801,NA,NA,NA,6.8493150684931505,1.2453300124533002,99.62640099626401,64.75716064757161
E01007621,25.53191489361702,14.893617021276597,2.127659574468085,0.7092198581560284,14.893617021276597,1.4184397163120568,NA,NA,0.7092198581560284,4.964539007092199,5.673758865248227,70.92198581560284,45.39007092198582
E01007622,34.32343234323432,12.541254125412541,1.3201320132013201,NA,17.82178217821782,1.3201320132013201,NA,NA,2.6402640264026402,11.881188118811881,3.9603960396039604,85.8085808580858,51.48514851485148
E01007623,67.81045751633987,17.973856209150327,5.718954248366012,NA,18.790849673202615,1.6339869281045751,NA,0.8169934640522876,0.8169934640522876,9.803921568627452,5.718954248366012,129.08496732026143,61.27450980392157
E01007624,29.506437768240342,23.605150214592275,2.1459227467811157,NA,24.141630901287552,5.364806866952789,NA,NA,NA,12.875536480686696,6.437768240343348,104.07725321888412,74.57081545064378
E01007625,36.43461288223813,27.97657774886142,4.554326610279766,NA,20.81977878985036,3.2530904359141184,NA,NA,NA,6.506180871828237,2.602472348731295,102.14703968770333,65.7124268054652
E01007626,92.16965742251223,24.469820554649267,7.34094616639478,2.446982055464926,57.91190864600326,10.603588907014682,NA,0.8156606851549756,NA,8.97226753670473,19.57585644371941,224.30668841761826,132.13703099510604
E01007627,102.33393177737882,20.347097546379413,13.165769000598443,0.5984440454817475,35.3081986834231,10.771992818671455,1.196888090963495,NA,4.189108318372232,13.76421304608019,11.968880909634949,213.64452423698384,111.31059245960502
E01007628,145.23974982626825,24.322446143154966,14.593467685892982,2.0847810979847115,63.93328700486449,5.559416261292564,NA,NA,NA,15.288394718554551,23.6275191104934,294.64906184850594,149.40931202223766
E01007629,77.83312577833127,31.133250311332503,4.981320049813201,1.8679950186799503,49.19053549190536,5.603985056039851,1.2453300124533002,NA,2.4906600249066004,6.226650062266501,13.698630136986301,194.27148194271484,116.43835616438356
E01007630,25.773195876288657,22.091310751104565,0.7363770250368188,NA,14.727540500736376,1.4727540500736376,NA,NA,NA,8.100147275405009,1.4727540500736376,74.3740795287187,48.60088365243004
E01007631,13.923013923013924,5.733005733005733,2.457002457002457,NA,9.00900900900901,0.819000819000819,NA,0.819000819000819,NA,4.914004914004914,0.819000819000819,38.4930384930385,24.57002457002457
E01007632,60.60606060606061,18.55287569573284,2.473716759431045,1.8552875695732838,27.82931354359926,3.7105751391465676,1.2368583797155226,NA,NA,4.94743351886209,17.316017316017316,138.52813852813853,77.92207792207792
E01007633,74.53874538745387,19.926199261992622,3.6900369003690034,NA,21.402214022140225,2.214022140221402,NA,1.4760147601476015,NA,10.33210332103321,10.33210332103321,143.91143911439116,69.37269372693727
E01007634,88.0195599022005,33.007334963325185,7.946210268948655,2.444987775061125,37.28606356968215,5.501222493887531,1.8337408312958434,NA,1.2224938875305624,9.168704156479219,15.89242053789731,202.3227383863081,114.30317848410758
E01007635,36.170212765957444,26.95035460992908,4.25531914893617,NA,25.53191489361702,2.8368794326241136,NA,NA,NA,3.5460992907801416,7.801418439716312,107.09219858156028,70.92198581560284
E01007636,82.1827744904668,9.861932938856016,5.259697567389876,1.314924391847469,34.188034188034194,7.232084155161078,NA,1.9723865877712032,NA,2.629848783694938,7.232084155161078,151.87376725838266,69.69099276791586
E01007637,27.88586251621271,14.267185473411153,1.9455252918287937,0.648508430609598,27.237354085603112,3.2425421530479897,NA,NA,2.594033722438392,5.836575875486381,14.267185473411153,97.92477302204928,70.03891050583657
E01007638,93.88783868935099,8.191556395715185,5.671077504725898,0.630119722747322,28.985507246376812,2.520478890989288,NA,NA,0.630119722747322,6.30119722747322,16.38311279143037,163.2010081915564,69.31316950220541
E01007639,117.21224920802534,14.255543822597676,7.391763463569165,3.1678986272439285,60.71805702217529,8.447729672650475,0.5279831045406547,0.5279831045406547,12.143611404435058,14.255543822597676,22.1752903907075,260.8236536430834,143.61140443505806
E01007640,32.7970297029703,12.995049504950494,1.2376237623762376,NA,25.371287128712872,3.094059405940594,NA,NA,NA,5.569306930693069,3.7128712871287126,84.77722772277228,51.98019801980198
E01007641,42.98941798941799,11.904761904761903,2.6455026455026456,NA,27.116402116402114,3.968253968253968,NA,NA,NA,7.936507936507936,10.582010582010582,107.14285714285714,64.15343915343915
E01007642,76.6355140186916,13.08411214953271,6.230529595015576,NA,24.922118380062305,NA,1.2461059190031154,NA,NA,4.361370716510903,8.722741433021806,135.202492211838,58.56697819314642
E01007643,60.66066066066066,13.213213213213212,12.612612612612612,1.2012012012012012,25.225225225225223,5.405405405405405,NA,NA,0.6006006006006006,13.213213213213212,4.2042042042042045,136.33633633633633,75.67567567567568
E01007644,76.17817947062622,24.531956100710136,5.1646223369916076,19.367333763718527,85.21626856036151,18.72175597159458,1.9367333763718528,NA,22.59522272433828,13.55713363460297,16.785022595222724,284.0542285345384,207.87604906391218
E01007645,566.1196911196911,62.74131274131274,28.474903474903474,22.683397683397683,427.12355212355214,78.66795366795367,14.96138996138996,3.8610038610038613,76.73745173745174,21.71814671814672,222.007722007722,1525.096525096525,958.976833976834
E01007646,99.11141490088858,30.075187969924812,4.101161995898838,0.6835269993164731,41.69514695830485,7.518796992481203,1.3670539986329462,1.3670539986329462,NA,21.87286397812714,9.569377990430622,217.3615857826384,118.25017088174984
E01007647,75.18296739853626,24.617431803060548,3.992015968063872,1.3306719893546242,22.62142381902861,2.6613439787092483,1.3306719893546242,1.3306719893546242,NA,15.302727877578176,7.984031936127744,156.35395874916833,81.17099135063206
E01007648,237.2611464968153,14.331210191082803,11.146496815286623,4.246284501061571,67.94055201698514,10.615711252653927,2.653927813163482,2.653927813163482,3.715498938428875,18.577494692144374,40.339702760084926,413.4819532908705,176.2208067940552
E01007649,89.08973531310522,29.696578437701746,7.746933505487411,1.2911555842479019,32.9244673983215,4.519044544867657,0.6455777921239509,0.6455777921239509,3.8734667527437057,13.55713363460297,10.329244673983215,194.31891542930921,105.229180116204
E01007650,49.12067919951485,19.4057004244997,4.244996967859309,0.6064281382656156,15.767131594906003,1.8192844147968465,0.6064281382656156,NA,4.244996967859309,18.19284414796847,7.883565797453001,121.89205579138871,72.77137659187386
E01007651,189.07103825136613,21.85792349726776,16.939890710382514,2.73224043715847,50.27322404371585,4.918032786885246,1.639344262295082,1.092896174863388,1.092896174863388,15.846994535519125,16.939890710382514,322.40437158469945,133.33333333333334
E01007652,78.87771307570144,6.881948120698782,6.352567496029645,1.5881418740074114,24.880889359449444,5.293806246691371,1.0587612493382743,NA,4.235044997353097,7.4113287453679195,12.70513499205929,149.28533615669667,70.40762308099524
E01007653,35.46548448385054,10.13299556681444,3.1665611146295127,NA,19.632678910702975,3.1665611146295127,NA,NA,NA,9.499683343888538,5.699810006333122,86.76377454084864,51.2982900569981
E01007654,129.9545159194282,23.391812865497073,6.49772579597141,2.599090318388564,46.133853151397005,7.797270955165692,NA,1.299545159194282,4.548408057179987,19.49317738791423,9.096816114359974,250.8122157244964,120.85769980506822
E01007655,446.9096671949287,30.11093502377179,29.582673005810882,7.3956682514527206,302.6941362916006,42.26096143687269,6.8674062334918125,5.810882197569995,55.467511885895405,43.31748547279451,118.85895404120443,1089.2762810353936,642.3666138404649
E01007656,92.51101321585902,27.061044682190058,4.405286343612335,0.6293266205160478,54.75141598489616,13.215859030837004,0.6293266205160478,NA,27.061044682190058,26.431718061674008,18.250471994965388,264.9465072372561,172.43549402139712
E01007657,34.55425017277125,2.073255010366275,1.38217000691085,NA,8.2930200414651,1.38217000691085,NA,NA,NA,5.5286800276434,3.4554250172771255,56.66897028334485,22.1147201105736
E01007658,70.4529115744069,14.378145219266715,3.5945363048166787,NA,14.378145219266715,4.313443565780014,1.4378145219266716,NA,NA,6.4701653486700215,12.940330697340043,127.96549245147375,57.51258087706686
E01007659,40.069686411149824,3.484320557491289,3.484320557491289,NA,6.097560975609756,0.8710801393728222,NA,NA,NA,2.613240418118467,6.097560975609756,62.717770034843205,22.64808362369338
E01007660,21.189894050529748,5.704971475142624,3.2599837000814995,NA,19.559902200489,4.074979625101874,NA,NA,1.6299918500407498,6.519967400162999,1.6299918500407498,63.56968215158924,42.379788101059496
E01007661,24.26837972876517,5.710206995003569,3.5688793718772303,0.7137758743754461,15.703069236259815,1.4275517487508922,NA,NA,NA,4.996431120628123,3.5688793718772303,59.95717344753747,35.6887937187723
E01007662,77.29468599033817,22.22222222222222,0.966183574879227,0.966183574879227,23.18840579710145,6.76328502415459,NA,0.966183574879227,NA,2.898550724637681,8.695652173913043,143.96135265700482,66.66666666666667
E01007663,26.71232876712329,1.36986301369863,1.36986301369863,NA,3.4246575342465753,4.10958904109589,NA,NA,NA,3.4246575342465753,2.73972602739726,43.15068493150685,16.43835616438356
E01007664,28.047464940668824,3.7756202804746497,NA,NA,7.551240560949299,2.157497303128371,NA,NA,NA,5.933117583603021,3.236245954692557,50.70118662351672,22.653721682847898
E01007665,50.54945054945055,4.945054945054945,1.6483516483516483,0.5494505494505495,12.087912087912088,3.8461538461538463,NA,NA,NA,4.395604395604396,3.2967032967032965,81.31868131868131,30.76923076923077
E01007666,53.05821665438467,16.949152542372882,3.6845983787767134,2.210759027266028,13.264554163596168,2.210759027266028,NA,NA,NA,6.632277081798084,4.421518054532056,102.43183492999263,49.37361827560796
E01007667,81.67770419426049,1.4716703458425313,8.094186902133924,1.4716703458425313,17.660044150110377,2.207505518763797,0.7358351729212657,NA,NA,4.415011037527594,5.886681383370125,123.62030905077263,41.94260485651215
E01007668,111.39401654996817,9.548058561425844,7.001909611712286,1.273074474856779,20.369191597708465,2.546148949713558,0.6365372374283895,0.6365372374283895,NA,10.821133036282623,7.001909611712286,171.2285168682368,59.83450031826862
E01007669,35.90425531914894,6.648936170212766,2.6595744680851063,NA,13.962765957446807,1.3297872340425532,NA,NA,2.6595744680851063,2.6595744680851063,0.6648936170212766,66.48936170212765,30.585106382978722
E01007670,55.21048999309869,8.281573498964804,4.140786749482402,1.3802622498274673,5.521048999309869,0.6901311249137336,NA,NA,NA,9.66183574879227,2.7605244996549345,87.64665286404417,32.43616287094548
E01007671,143.59943316013226,6.140765233821445,5.668398677373642,1.889466225791214,17.47756258856873,2.834199338686821,3.3065658951346246,1.4170996693434106,2.3618327822390173,8.03023145961266,9.919697685403873,202.6452527161077,59.04581955597544
E01007672,43.96371249127704,4.1870202372644805,3.4891835310537336,0.6978367062107467,15.352407536636427,1.3956734124214933,NA,NA,4.1870202372644805,5.582693649685973,4.1870202372644805,83.04256803907886,39.078855547801815
E01007673,100.26737967914438,7.352941176470588,11.363636363636363,1.3368983957219251,22.727272727272727,5.347593582887701,NA,NA,NA,4.0106951871657754,6.016042780748663,158.4224598930481,58.155080213903744
E01007674,46.415678184631254,6.7044868488911815,4.125838060856111,NA,11.86178442496132,2.0629190304280556,0.5157297576070139,0.5157297576070139,NA,5.15729757607014,2.57864878803507,79.93811242908716,33.52243424445591
E01007675,88.45738942826321,10.787486515641856,1.6181229773462784,NA,20.49622437971953,0.5393743257820928,1.0787486515641855,0.5393743257820928,4.314994606256742,4.854368932038835,5.393743257820928,138.07982740021575,49.622437971952536
E01007676,128.29957028852056,17.80233271945979,8.594229588704728,1.2277470841006752,44.812768569674645,9.821976672805402,1.8416206261510129,NA,1.2277470841006752,10.435850214855739,12.89134438305709,236.9551872314303,108.65561694290976
E01007677,113.15610088616224,12.951601908657123,8.1799591002045,0.6816632583503749,31.356509884117248,5.453306066802999,NA,NA,NA,6.81663258350375,13.6332651670075,192.22903885480574,79.07293796864349
E01007678,58.860363180964306,8.140262993112085,4.383218534752661,1.2523481527864746,18.78522229179712,3.1308703819661865,1.2523481527864746,NA,0.6261740763932373,21.916092673763305,6.261740763932373,124.60864120225422,65.74827802128992
