"","LSOA11CD","OA11CD","LSOA11NM","nonUK","nonUKZoneProp.oa","Country of Birth: All categories: Country of birth","nonUK.lsoa","Country of Birth: All categories: Country of birth.lsoa","nonUKZoneProp.lsoa"
"1476","E01007951","E00040328","Sheffield 029A",36,10.6508875739645,338,154,1585,9.71608832807571
"1477","E01007952","E00040327","Sheffield 033A",8,3.18725099601594,251,117,1569,7.45697896749522
"1478","E01007952","E00040315","Sheffield 033A",15,5.19031141868512,289,117,1569,7.45697896749522
"1479","E01007952","E00040272","Sheffield 033A",47,10.9302325581395,430,117,1569,7.45697896749522
"1480","E01007952","E00040331","Sheffield 033A",21,6.03448275862069,348,117,1569,7.45697896749522
"1481","E01007952","E00040329","Sheffield 033A",26,10.3585657370518,251,117,1569,7.45697896749522
"1482","E01007953","E00040283","Sheffield 033B",31,12.2047244094488,254,136,1565,8.69009584664537
"1483","E01007953","E00040324","Sheffield 033B",26,8.46905537459283,307,136,1565,8.69009584664537
"1484","E01007953","E00040287","Sheffield 033B",14,8.38323353293413,167,136,1565,8.69009584664537
"1485","E01007953","E00040274","Sheffield 033B",42,14.1891891891892,296,136,1565,8.69009584664537
"1486","E01007953","E00040275","Sheffield 033B",5,2.59067357512953,193,136,1565,8.69009584664537
"1487","E01007953","E00040330","Sheffield 033B",6,5.5045871559633,109,136,1565,8.69009584664537
"1488","E01007953","E00040286","Sheffield 033B",12,5.02092050209205,239,136,1565,8.69009584664537
"1489","E01007954","E00040333","Sheffield 033C",26,7.73809523809524,336,139,1650,8.42424242424242
"1490","E01007954","E00040325","Sheffield 033C",27,7.58426966292135,356,139,1650,8.42424242424242
"1491","E01007954","E00040273","Sheffield 033C",25,7.12250712250712,351,139,1650,8.42424242424242
"1492","E01007954","E00040323","Sheffield 033C",31,9.2814371257485,334,139,1650,8.42424242424242
"1493","E01007954","E00040282","Sheffield 033C",30,10.989010989011,273,139,1650,8.42424242424242
"1494","E01007955","E00040289","Sheffield 041A",42,12.0343839541547,349,121,1371,8.8256746900073
"1495","E01007955","E00040292","Sheffield 041A",22,6.21468926553672,354,121,1371,8.8256746900073
"1496","E01007955","E00040285","Sheffield 041A",38,10.3260869565217,368,121,1371,8.8256746900073
"1497","E01007955","E00040284","Sheffield 041A",19,6.33333333333333,300,121,1371,8.8256746900073
"1498","E01007956","E00040293","Sheffield 041B",27,8.03571428571429,336,216,2197,9.83158852981338
"1499","E01007956","E00172550","Sheffield 041B",32,10.6312292358804,301,216,2197,9.83158852981338
"1500","E01007956","E00172548","Sheffield 041B",19,6.12903225806452,310,216,2197,9.83158852981338
"1501","E01007956","E00040296","Sheffield 041B",15,4.31034482758621,348,216,2197,9.83158852981338
"1502","E01007956","E00040290","Sheffield 041B",29,10.7011070110701,271,216,2197,9.83158852981338
"1503","E01007956","E00040276","Sheffield 041B",41,16.8724279835391,243,216,2197,9.83158852981338
"1504","E01007956","E00172549","Sheffield 041B",53,13.659793814433,388,216,2197,9.83158852981338
"1505","E01007957","E00040298","Sheffield 041C",32,8.71934604904632,367,210,1629,12.8913443830571
"1506","E01007957","E00040295","Sheffield 041C",57,21.6730038022814,263,210,1629,12.8913443830571
"1507","E01007957","E00040294","Sheffield 041C",42,12.3529411764706,340,210,1629,12.8913443830571
"1508","E01007957","E00040291","Sheffield 041C",39,13.6363636363636,286,210,1629,12.8913443830571
"1509","E01007957","E00040277","Sheffield 041C",40,10.7238605898123,373,210,1629,12.8913443830571
"1510","E01007958","E00040297","Sheffield 041D",21,6.5015479876161,323,116,1465,7.91808873720136
"1511","E01007958","E00040278","Sheffield 041D",39,11.7117117117117,333,116,1465,7.91808873720136
"1512","E01007958","E00040301","Sheffield 041D",25,7.69230769230769,325,116,1465,7.91808873720136
"1513","E01007958","E00040299","Sheffield 041D",17,6.07142857142857,280,116,1465,7.91808873720136
"1514","E01007958","E00040305","Sheffield 041D",14,6.86274509803922,204,116,1465,7.91808873720136
"1515","E01007959","E00040303","Sheffield 041E",36,10.9422492401216,329,109,1491,7.31052984574111
"1516","E01007959","E00040300","Sheffield 041E",23,9.31174089068826,247,109,1491,7.31052984574111
"1517","E01007959","E00040304","Sheffield 041E",15,5.41516245487365,277,109,1491,7.31052984574111
"1518","E01007959","E00040302","Sheffield 041E",28,8.94568690095847,313,109,1491,7.31052984574111
"1519","E01007959","E00040306","Sheffield 041E",7,2.15384615384615,325,109,1491,7.31052984574111
"1520","E01007960","E00040311","Sheffield 029B",33,11.7437722419929,281,153,1580,9.68354430379747
"1521","E01007960","E00040313","Sheffield 029B",48,13.7142857142857,350,153,1580,9.68354430379747
"1522","E01007960","E00040307","Sheffield 029B",8,3.82775119617225,209,153,1580,9.68354430379747
"1523","E01007960","E00040309","Sheffield 029B",24,10.6194690265487,226,153,1580,9.68354430379747
"1524","E01007960","E00040312","Sheffield 029B",24,7.9734219269103,301,153,1580,9.68354430379747
"1525","E01007960","E00040310","Sheffield 029B",16,7.51173708920188,213,153,1580,9.68354430379747
"1526","E01007961","E00040281","Sheffield 033D",35,11.5511551155116,303,129,1508,8.55437665782493
"1527","E01007961","E00040308","Sheffield 033D",17,6.00706713780919,283,129,1508,8.55437665782493
"1528","E01007961","E00040316","Sheffield 033D",36,10.3448275862069,348,129,1508,8.55437665782493
"1529","E01007961","E00040318","Sheffield 033D",11,3.80622837370242,289,129,1508,8.55437665782493
"1530","E01007961","E00040320","Sheffield 033D",30,10.5263157894737,285,129,1508,8.55437665782493
"1531","E01007962","E00040322","Sheffield 029C",50,13.1233595800525,381,172,1465,11.740614334471
"1532","E01007962","E00040319","Sheffield 029C",31,11.1111111111111,279,172,1465,11.740614334471
"1533","E01007962","E00040314","Sheffield 029C",19,10.6145251396648,179,172,1465,11.740614334471
"1534","E01007962","E00040317","Sheffield 029C",33,11.4583333333333,288,172,1465,11.740614334471
"1535","E01007962","E00040279","Sheffield 029C",39,11.5384615384615,338,172,1465,11.740614334471
"1536","E01007963","E00040365","Sheffield 045A",9,3.01003344481605,299,53,1443,3.67290367290367
"1537","E01007963","E00040364","Sheffield 045A",4,1.85185185185185,216,53,1443,3.67290367290367
"1538","E01007963","E00040353","Sheffield 045A",9,4.6875,192,53,1443,3.67290367290367
"1539","E01007963","E00040370","Sheffield 045A",11,3.66666666666667,300,53,1443,3.67290367290367
"1540","E01007963","E00040344","Sheffield 045A",10,4.0650406504065,246,53,1443,3.67290367290367
"1541","E01007963","E00040372","Sheffield 045A",10,5.26315789473684,190,53,1443,3.67290367290367
"1542","E01007964","E00040342","Sheffield 049A",9,3.09278350515464,291,51,1529,3.33551340745585
"1543","E01007964","E00040376","Sheffield 049A",12,4.95867768595041,242,51,1529,3.33551340745585
"1544","E01007964","E00040362","Sheffield 049A",12,4.22535211267606,284,51,1529,3.33551340745585
"1545","E01007964","E00040359","Sheffield 049A",9,3.28467153284672,274,51,1529,3.33551340745585
"1546","E01007964","E00040373","Sheffield 049A",6,2.40963855421687,249,51,1529,3.33551340745585
"1547","E01007964","E00040377","Sheffield 049A",3,1.58730158730159,189,51,1529,3.33551340745585
"1548","E01007965","E00172525","Sheffield 044A",8,3.05343511450382,262,91,1906,4.77439664218258
"1549","E01007965","E00172541","Sheffield 044A",13,4.31893687707641,301,91,1906,4.77439664218258
"1550","E01007965","E00040366","Sheffield 044A",36,9.32642487046632,386,91,1906,4.77439664218258
"1551","E01007965","E00040355","Sheffield 044A",9,2.55681818181818,352,91,1906,4.77439664218258
"1552","E01007965","E00040356","Sheffield 044A",10,3.41296928327645,293,91,1906,4.77439664218258
"1553","E01007965","E00040358","Sheffield 044A",15,4.80769230769231,312,91,1906,4.77439664218258
"1554","E01007966","E00040345","Sheffield 049B",13,4.36241610738255,298,65,1551,4.19084461637653
"1555","E01007966","E00040374","Sheffield 049B",2,0.888888888888889,225,65,1551,4.19084461637653
"1556","E01007966","E00040340","Sheffield 049B",28,7.25388601036269,386,65,1551,4.19084461637653
"1557","E01007966","E00040387","Sheffield 049B",12,3.2520325203252,369,65,1551,4.19084461637653
"1558","E01007966","E00040379","Sheffield 049B",10,3.66300366300366,273,65,1551,4.19084461637653
"1559","E01007967","E00040350","Sheffield 045B",7,2.59259259259259,270,58,1668,3.47721822541966
"1560","E01007967","E00040360","Sheffield 045B",16,5.42372881355932,295,58,1668,3.47721822541966
"1561","E01007967","E00040354","Sheffield 045B",9,3.06122448979592,294,58,1668,3.47721822541966
"1562","E01007967","E00040349","Sheffield 045B",13,4.76190476190476,273,58,1668,3.47721822541966
"1563","E01007967","E00040341","Sheffield 045B",3,1.11940298507463,268,58,1668,3.47721822541966
"1564","E01007967","E00040368","Sheffield 045B",10,3.73134328358209,268,58,1668,3.47721822541966
"1565","E01007968","E00040375","Sheffield 049C",13,5.80357142857143,224,48,1467,3.2719836400818
"1566","E01007968","E00040369","Sheffield 049C",2,0.626959247648903,319,48,1467,3.2719836400818
"1567","E01007968","E00040381","Sheffield 049C",11,3.78006872852234,291,48,1467,3.2719836400818
"1568","E01007968","E00040347","Sheffield 049C",6,2.23880597014925,268,48,1467,3.2719836400818
"1569","E01007968","E00040352","Sheffield 049C",16,4.38356164383562,365,48,1467,3.2719836400818
"1570","E01007969","E00040384","Sheffield 044B",20,7.40740740740741,270,72,1557,4.6242774566474
"1571","E01007969","E00040383","Sheffield 044B",21,4.65631929046563,451,72,1557,4.6242774566474
"1572","E01007969","E00040380","Sheffield 044B",11,5.36585365853659,205,72,1557,4.6242774566474
"1573","E01007969","E00040343","Sheffield 044B",7,1.96629213483146,356,72,1557,4.6242774566474
"1574","E01007969","E00040371","Sheffield 044B",13,4.72727272727273,275,72,1557,4.6242774566474
"1575","E01007970","E00040385","Sheffield 049D",8,3.37552742616034,237,67,1577,4.24857324032974
"1576","E01007970","E00040382","Sheffield 049D",11,5,220,67,1577,4.24857324032974
"1577","E01007970","E00040346","Sheffield 049D",10,4.46428571428571,224,67,1577,4.24857324032974
"1578","E01007970","E00040388","Sheffield 049D",24,8.69565217391304,276,67,1577,4.24857324032974
"1579","E01007970","E00040378","Sheffield 049D",4,1.82648401826484,219,67,1577,4.24857324032974
"1580","E01007970","E00040348","Sheffield 049D",5,2.92397660818713,171,67,1577,4.24857324032974
"1581","E01007970","E00040386","Sheffield 049D",5,2.17391304347826,230,67,1577,4.24857324032974
"1582","E01007971","E00040393","Sheffield 037C",8,3.13725490196078,255,59,1434,4.11436541143654
"1583","E01007971","E00040337","Sheffield 037C",4,1.50943396226415,265,59,1434,4.11436541143654
"1584","E01007971","E00040392","Sheffield 037C",15,4.58715596330275,327,59,1434,4.11436541143654
"1585","E01007971","E00040391","Sheffield 037C",21,6.44171779141104,326,59,1434,4.11436541143654
"1586","E01007971","E00040389","Sheffield 037C",11,4.21455938697318,261,59,1434,4.11436541143654
"1587","E01007972","E00040335","Sheffield 044C",9,2.4,375,34,1473,2.30821452817379
"1588","E01007972","E00040336","Sheffield 044C",15,4.43786982248521,338,34,1473,2.30821452817379
"1589","E01007972","E00040357","Sheffield 044C",2,0.735294117647059,272,34,1473,2.30821452817379
"1590","E01007972","E00040398","Sheffield 044C",6,2.5531914893617,235,34,1473,2.30821452817379
"1591","E01007972","E00040397","Sheffield 044C",2,0.790513833992095,253,34,1473,2.30821452817379
"1592","E01007973","E00040334","Sheffield 037D",28,9.36454849498328,299,69,1523,4.53053184504268
"1593","E01007973","E00040396","Sheffield 037D",6,2.17391304347826,276,69,1523,4.53053184504268
"1594","E01007973","E00040394","Sheffield 037D",10,3.95256916996047,253,69,1523,4.53053184504268
"1595","E01007973","E00040395","Sheffield 037D",14,4.01146131805158,349,69,1523,4.53053184504268
"1596","E01007973","E00040390","Sheffield 037D",11,3.17919075144509,346,69,1523,4.53053184504268
"1597","E01007974","E00040363","Sheffield 044D",11,3.10734463276836,354,41,1468,2.79291553133515
"1598","E01007974","E00040338","Sheffield 044D",11,4.11985018726592,267,41,1468,2.79291553133515
"1599","E01007974","E00040339","Sheffield 044D",7,2.19435736677116,319,41,1468,2.79291553133515
"1600","E01007974","E00040361","Sheffield 044D",6,2.04778156996587,293,41,1468,2.79291553133515
"1601","E01007974","E00040351","Sheffield 044D",6,2.5531914893617,235,41,1468,2.79291553133515
"1602","E01007975","E00040417","Sheffield 051A",23,11.1650485436893,206,262,1636,16.0146699266504
"1603","E01007975","E00040414","Sheffield 051A",64,22.6148409893993,283,262,1636,16.0146699266504
"1604","E01007975","E00040416","Sheffield 051A",66,20.2453987730061,326,262,1636,16.0146699266504
"1605","E01007975","E00040403","Sheffield 051A",30,11.3207547169811,265,262,1636,16.0146699266504
"1606","E01007975","E00040413","Sheffield 051A",46,17.3584905660377,265,262,1636,16.0146699266504
"1607","E01007975","E00040428","Sheffield 051A",33,11.340206185567,291,262,1636,16.0146699266504
"1608","E01007976","E00040421","Sheffield 051B",19,7.0631970260223,269,149,1485,10.03367003367
"1609","E01007976","E00040408","Sheffield 051B",56,14.070351758794,398,149,1485,10.03367003367
"1610","E01007976","E00040435","Sheffield 051B",17,5.82191780821918,292,149,1485,10.03367003367
"1611","E01007976","E00040404","Sheffield 051B",36,15.0627615062762,239,149,1485,10.03367003367
"1612","E01007976","E00040418","Sheffield 051B",21,7.31707317073171,287,149,1485,10.03367003367
"1613","E01007977","E00040425","Sheffield 051C",40,16.3934426229508,244,215,1496,14.3716577540107
"1614","E01007977","E00040419","Sheffield 051C",6,2.85714285714286,210,215,1496,14.3716577540107
"1615","E01007977","E00040426","Sheffield 051C",54,25.2336448598131,214,215,1496,14.3716577540107
"1616","E01007977","E00040431","Sheffield 051C",46,15.5405405405405,296,215,1496,14.3716577540107
"1617","E01007977","E00040424","Sheffield 051C",19,5.95611285266458,319,215,1496,14.3716577540107
"1618","E01007977","E00040405","Sheffield 051C",50,23.4741784037559,213,215,1496,14.3716577540107
"1619","E01007978","E00040406","Sheffield 053A",44,14.3790849673203,306,212,1664,12.7403846153846
"1620","E01007978","E00040430","Sheffield 053A",37,11.5625,320,212,1664,12.7403846153846
"1621","E01007978","E00040415","Sheffield 053A",38,13.1944444444444,288,212,1664,12.7403846153846
"1622","E01007978","E00040420","Sheffield 053A",37,11.3496932515337,326,212,1664,12.7403846153846
"1623","E01007978","E00040423","Sheffield 053A",56,13.2075471698113,424,212,1664,12.7403846153846
"1624","E01007979","E00040407","Sheffield 051D",27,10.4651162790698,258,263,1634,16.0954712362301
"1625","E01007979","E00040443","Sheffield 051D",18,6.54545454545455,275,263,1634,16.0954712362301
"1626","E01007979","E00040432","Sheffield 051D",44,14.1025641025641,312,263,1634,16.0954712362301
"1627","E01007979","E00040447","Sheffield 051D",80,19.8019801980198,404,263,1634,16.0954712362301
"1628","E01007979","E00040448","Sheffield 051D",94,24.4155844155844,385,263,1634,16.0954712362301
"1629","E01007980","E00040438","Sheffield 053B",26,8.8135593220339,295,177,1544,11.4637305699482
"1630","E01007980","E00040437","Sheffield 053B",18,9.78260869565217,184,177,1544,11.4637305699482
"1631","E01007980","E00040433","Sheffield 053B",56,16.5680473372781,338,177,1544,11.4637305699482
"1632","E01007980","E00040409","Sheffield 053B",23,10.7981220657277,213,177,1544,11.4637305699482
"1633","E01007980","E00040440","Sheffield 053B",33,11.8279569892473,279,177,1544,11.4637305699482
"1634","E01007980","E00040422","Sheffield 053B",21,8.93617021276596,235,177,1544,11.4637305699482
"1635","E01007981","E00040410","Sheffield 053C",49,16.9550173010381,289,243,1448,16.7817679558011
"1636","E01007981","E00040434","Sheffield 053C",28,10.6060606060606,264,243,1448,16.7817679558011
"1637","E01007981","E00040429","Sheffield 053C",37,16.2280701754386,228,243,1448,16.7817679558011
"1638","E01007981","E00040427","Sheffield 053C",96,27.906976744186,344,243,1448,16.7817679558011
"1639","E01007981","E00040436","Sheffield 053C",33,10.2167182662539,323,243,1448,16.7817679558011
"1640","E01007982","E00040456","Sheffield 054A",19,8.08510638297872,235,190,1821,10.4338275672707
"1641","E01007982","E00040400","Sheffield 054A",57,12.5827814569536,453,190,1821,10.4338275672707
"1642","E01007982","E00040411","Sheffield 054A",34,6.640625,512,190,1821,10.4338275672707
"1643","E01007982","E00040442","Sheffield 054A",19,6.90909090909091,275,190,1821,10.4338275672707
"1644","E01007982","E00040450","Sheffield 054A",61,17.6300578034682,346,190,1821,10.4338275672707
"1645","E01007983","E00040457","Sheffield 053D",20,7.66283524904215,261,122,1483,8.22656776803776
"1646","E01007983","E00040441","Sheffield 053D",17,5.72390572390572,297,122,1483,8.22656776803776
"1647","E01007983","E00040412","Sheffield 053D",37,10.5413105413105,351,122,1483,8.22656776803776
"1648","E01007983","E00040401","Sheffield 053D",22,6.04395604395604,364,122,1483,8.22656776803776
"1649","E01007983","E00040445","Sheffield 053D",26,12.3809523809524,210,122,1483,8.22656776803776
"1650","E01007984","E00040439","Sheffield 064D",10,3.47222222222222,288,52,1435,3.62369337979094
"1651","E01007984","E00040454","Sheffield 064D",16,5.71428571428571,280,52,1435,3.62369337979094
"1652","E01007984","E00040446","Sheffield 064D",6,2.15827338129496,278,52,1435,3.62369337979094
"1653","E01007984","E00040458","Sheffield 064D",12,3.72670807453416,322,52,1435,3.62369337979094
"1654","E01007984","E00040451","Sheffield 064D",8,2.99625468164794,267,52,1435,3.62369337979094
"1655","E01007985","E00040449","Sheffield 053E",20,6.23052959501558,321,82,1555,5.27331189710611
"1656","E01007985","E00040399","Sheffield 053E",26,7.62463343108504,341,82,1555,5.27331189710611
"1657","E01007985","E00040444","Sheffield 053E",12,3.84615384615385,312,82,1555,5.27331189710611
"1658","E01007985","E00040455","Sheffield 053E",15,5.01672240802676,299,82,1555,5.27331189710611
"1659","E01007985","E00040453","Sheffield 053E",9,3.19148936170213,282,82,1555,5.27331189710611
"1660","E01007986","E00040459","Sheffield 059E",14,4.74576271186441,295,98,1369,7.15850986121256
"1661","E01007986","E00040452","Sheffield 059E",18,7.82608695652174,230,98,1369,7.15850986121256
"1662","E01007986","E00040461","Sheffield 059E",10,4.34782608695652,230,98,1369,7.15850986121256
"1663","E01007986","E00040460","Sheffield 059E",35,10.2639296187683,341,98,1369,7.15850986121256
"1664","E01007986","E00040402","Sheffield 059E",21,7.69230769230769,273,98,1369,7.15850986121256
"1665","E01007987","E00040513","Sheffield 016A",20,5.6657223796034,353,63,1468,4.29155313351499
"1666","E01007987","E00040512","Sheffield 016A",6,2.32558139534884,258,63,1468,4.29155313351499
"1667","E01007987","E00040511","Sheffield 016A",9,3.38345864661654,266,63,1468,4.29155313351499
"1668","E01007987","E00040480","Sheffield 016A",15,4.22535211267606,355,63,1468,4.29155313351499
"1669","E01007987","E00040507","Sheffield 016A",13,5.50847457627119,236,63,1468,4.29155313351499
"1670","E01007988","E00040514","Sheffield 016B",8,2.87769784172662,278,35,1520,2.30263157894737
"1671","E01007988","E00040509","Sheffield 016B",3,1.01010101010101,297,35,1520,2.30263157894737
"1672","E01007988","E00040508","Sheffield 016B",9,3.11418685121107,289,35,1520,2.30263157894737
"1673","E01007988","E00040517","Sheffield 016B",7,2.32558139534884,301,35,1520,2.30263157894737
"1674","E01007988","E00040510","Sheffield 016B",8,2.25352112676056,355,35,1520,2.30263157894737
"1675","E01007989","E00040524","Sheffield 016C",13,5.09803921568627,255,75,1419,5.28541226215645
"1676","E01007989","E00040518","Sheffield 016C",10,3.74531835205993,267,75,1419,5.28541226215645
"1677","E01007989","E00040515","Sheffield 016C",8,2.41691842900302,331,75,1419,5.28541226215645
"1678","E01007989","E00040463","Sheffield 016C",11,4.88888888888889,225,75,1419,5.28541226215645
"1679","E01007989","E00040516","Sheffield 016C",33,9.67741935483871,341,75,1419,5.28541226215645
"1680","E01007990","E00040519","Sheffield 021A",4,1.26182965299685,317,29,1485,1.95286195286195
"1681","E01007990","E00040465","Sheffield 021A",4,1.17994100294985,339,29,1485,1.95286195286195
"1682","E01007990","E00040491","Sheffield 021A",15,5.59701492537313,268,29,1485,1.95286195286195
"1683","E01007990","E00040488","Sheffield 021A",3,1.2987012987013,231,29,1485,1.95286195286195
"1684","E01007990","E00040466","Sheffield 021A",3,0.909090909090909,330,29,1485,1.95286195286195
"1685","E01007991","E00040522","Sheffield 016D",17,6.13718411552347,277,52,1503,3.45974717232202
"1686","E01007991","E00040464","Sheffield 016D",10,3.16455696202532,316,52,1503,3.45974717232202
"1687","E01007991","E00040520","Sheffield 016D",13,4.33333333333333,300,52,1503,3.45974717232202
"1688","E01007991","E00040521","Sheffield 016D",3,1.34529147982063,223,52,1503,3.45974717232202
"1689","E01007991","E00040462","Sheffield 016D",9,2.32558139534884,387,52,1503,3.45974717232202
"1690","E01007992","E00040523","Sheffield 021B",11,4.31372549019608,255,80,1624,4.92610837438424
"1691","E01007992","E00040485","Sheffield 021B",17,6.22710622710623,273,80,1624,4.92610837438424
"1692","E01007992","E00040486","Sheffield 021B",8,2.42424242424242,330,80,1624,4.92610837438424
"1693","E01007992","E00040483","Sheffield 021B",18,6.38297872340426,282,80,1624,4.92610837438424
"1694","E01007992","E00040469","Sheffield 021B",18,7.28744939271255,247,80,1624,4.92610837438424
"1695","E01007992","E00040467","Sheffield 021B",8,3.37552742616034,237,80,1624,4.92610837438424
"1696","E01007993","E00040484","Sheffield 021C",12,3.55029585798817,338,58,1682,3.44827586206897
"1697","E01007993","E00040487","Sheffield 021C",18,6.54545454545455,275,58,1682,3.44827586206897
"1698","E01007993","E00040481","Sheffield 021C",1,0.387596899224806,258,58,1682,3.44827586206897
"1699","E01007993","E00040482","Sheffield 021C",10,3.7593984962406,266,58,1682,3.44827586206897
"1700","E01007993","E00040490","Sheffield 021C",5,1.81818181818182,275,58,1682,3.44827586206897
"1701","E01007993","E00040468","Sheffield 021C",12,4.44444444444444,270,58,1682,3.44827586206897
"1702","E01007994","E00040489","Sheffield 021D",12,4.04040404040404,297,59,1435,4.11149825783972
"1703","E01007994","E00040495","Sheffield 021D",15,5.97609561752988,251,59,1435,4.11149825783972
"1704","E01007994","E00040471","Sheffield 021D",8,2.51572327044025,318,59,1435,4.11149825783972
"1705","E01007994","E00040498","Sheffield 021D",14,4.65116279069767,301,59,1435,4.11149825783972
"1706","E01007994","E00040496","Sheffield 021D",10,3.73134328358209,268,59,1435,4.11149825783972
"1707","E01007995","E00040473","Sheffield 017A",21,7.80669144981413,269,82,1472,5.57065217391304
"1708","E01007995","E00040497","Sheffield 017A",16,5.46075085324232,293,82,1472,5.57065217391304
"1709","E01007995","E00040470","Sheffield 017A",7,2.14067278287462,327,82,1472,5.57065217391304
"1710","E01007995","E00040494","Sheffield 017A",24,7.81758957654723,307,82,1472,5.57065217391304
"1711","E01007995","E00040492","Sheffield 017A",14,5.07246376811594,276,82,1472,5.57065217391304
"1712","E01007996","E00040499","Sheffield 021E",18,6.47482014388489,278,79,1552,5.09020618556701
"1713","E01007996","E00040493","Sheffield 021E",19,5.62130177514793,338,79,1552,5.09020618556701
"1714","E01007996","E00040475","Sheffield 021E",7,2.67175572519084,262,79,1552,5.09020618556701
"1715","E01007996","E00040474","Sheffield 021E",12,4.1958041958042,286,79,1552,5.09020618556701
"1716","E01007996","E00040472","Sheffield 021E",23,5.92783505154639,388,79,1552,5.09020618556701
"1717","E01007997","E00040500","Sheffield 025A",6,2.20588235294118,272,39,1479,2.6369168356998
"1718","E01007997","E00040477","Sheffield 025A",13,4.22077922077922,308,39,1479,2.6369168356998
"1719","E01007997","E00040501","Sheffield 025A",6,2.1505376344086,279,39,1479,2.6369168356998
"1720","E01007997","E00040476","Sheffield 025A",8,2.7027027027027,296,39,1479,2.6369168356998
"1721","E01007997","E00040502","Sheffield 025A",6,1.85185185185185,324,39,1479,2.6369168356998
"1722","E01007998","E00040506","Sheffield 025B",24,12.6315789473684,190,69,1592,4.33417085427136
"1723","E01007998","E00040504","Sheffield 025B",1,0.746268656716418,134,69,1592,4.33417085427136
"1724","E01007998","E00040478","Sheffield 025B",13,3.71428571428571,350,69,1592,4.33417085427136
"1725","E01007998","E00040505","Sheffield 025B",10,2.71739130434783,368,69,1592,4.33417085427136
"1726","E01007998","E00040503","Sheffield 025B",6,2.29885057471264,261,69,1592,4.33417085427136
"1727","E01007998","E00040479","Sheffield 025B",15,5.19031141868512,289,69,1592,4.33417085427136
"1728","E01007999","E00040535","Sheffield 045C",9,2.47252747252747,364,44,1349,3.26167531504818
"1729","E01007999","E00040540","Sheffield 045C",17,4.41558441558442,385,44,1349,3.26167531504818
"1730","E01007999","E00040584","Sheffield 045C",4,1.42348754448399,281,44,1349,3.26167531504818
"1731","E01007999","E00040586","Sheffield 045C",14,4.38871473354232,319,44,1349,3.26167531504818
"1732","E01008000","E00040526","Sheffield 052A",21,6.06936416184971,346,54,1503,3.59281437125748
"1733","E01008000","E00040537","Sheffield 052A",3,1.13207547169811,265,54,1503,3.59281437125748
"1734","E01008000","E00040587","Sheffield 052A",5,1.69491525423729,295,54,1503,3.59281437125748
"1735","E01008000","E00040534","Sheffield 052A",10,3.83141762452107,261,54,1503,3.59281437125748
"1736","E01008000","E00040583","Sheffield 052A",15,4.46428571428571,336,54,1503,3.59281437125748
"1737","E01008001","E00040544","Sheffield 052B",9,2.87539936102236,313,62,1535,4.03908794788274
"1738","E01008001","E00040545","Sheffield 052B",6,2.03389830508475,295,62,1535,4.03908794788274
"1739","E01008001","E00040538","Sheffield 052B",11,3.886925795053,283,62,1535,4.03908794788274
"1740","E01008001","E00040548","Sheffield 052B",9,3.6144578313253,249,62,1535,4.03908794788274
"1741","E01008001","E00040543","Sheffield 052B",27,6.83544303797468,395,62,1535,4.03908794788274
"1742","E01008002","E00040528","Sheffield 054B",4,1.38888888888889,288,71,1565,4.53674121405751
"1743","E01008002","E00040527","Sheffield 054B",11,4.5643153526971,241,71,1565,4.53674121405751
"1744","E01008002","E00040553","Sheffield 054B",16,5.42372881355932,295,71,1565,4.53674121405751
"1745","E01008002","E00040547","Sheffield 054B",7,2.69230769230769,260,71,1565,4.53674121405751
"1746","E01008002","E00040539","Sheffield 054B",33,6.86070686070686,481,71,1565,4.53674121405751
"1747","E01008003","E00040536","Sheffield 054C",14,4.62046204620462,303,74,1410,5.24822695035461
"1748","E01008003","E00040546","Sheffield 054C",6,2.30769230769231,260,74,1410,5.24822695035461
"1749","E01008003","E00040525","Sheffield 054C",29,12.6637554585153,229,74,1410,5.24822695035461
"1750","E01008003","E00040541","Sheffield 054C",11,3.45911949685535,318,74,1410,5.24822695035461
"1751","E01008003","E00040585","Sheffield 054C",14,4.66666666666667,300,74,1410,5.24822695035461
"1752","E01008004","E00040582","Sheffield 052C",2,0.881057268722467,227,60,1606,3.7359900373599
"1753","E01008004","E00040579","Sheffield 052C",23,8.45588235294118,272,60,1606,3.7359900373599
"1754","E01008004","E00040581","Sheffield 052C",9,2.93159609120521,307,60,1606,3.7359900373599
"1755","E01008004","E00040577","Sheffield 052C",8,4.08163265306122,196,60,1606,3.7359900373599
"1756","E01008004","E00040580","Sheffield 052C",7,2.7027027027027,259,60,1606,3.7359900373599
"1757","E01008004","E00040542","Sheffield 052C",11,3.18840579710145,345,60,1606,3.7359900373599
"1758","E01008005","E00040552","Sheffield 052D",3,1.09489051094891,274,28,1546,1.8111254851229
"1759","E01008005","E00040549","Sheffield 052D",6,2.57510729613734,233,28,1546,1.8111254851229
"1760","E01008005","E00040551","Sheffield 052D",4,1.61290322580645,248,28,1546,1.8111254851229
"1761","E01008005","E00040550","Sheffield 052D",3,1.16279069767442,258,28,1546,1.8111254851229
"1762","E01008005","E00040554","Sheffield 052D",9,3.50194552529183,257,28,1546,1.8111254851229
"1763","E01008005","E00040556","Sheffield 052D",3,1.08695652173913,276,28,1546,1.8111254851229
"1764","E01008006","E00040558","Sheffield 054D",6,2.1505376344086,279,41,1362,3.01027900146843
"1765","E01008006","E00040560","Sheffield 054D",13,5.078125,256,41,1362,3.01027900146843
